analytic_commander_id,commander_name,canonical_wikipedia_url,rank_hierarchical_trust_v2,score_hierarchical_trust_v2,tier_key,tier_label,tier_sort,tier_reason,stability_score,stability_category,known_outcome_count,known_outcome_share,higher_level_share,page_type_profile_class,feature_quality_flags
acmd_4fed6d7d6470,Charles O'Hara,https://en.wikipedia.org/wiki/Charles_O%27Hara,,,tier_d_strong_narrow_category,"Tier D, strong but narrow-category performer",4,"Strong record is concentrated in siege or engineering-style events, so it should be interpreted as category-specific rather than generic field-command dominance.",41.666667,model_sensitive,2,0.666667,,battle_dominant,low_outcome_evidence | sparse_participation
acmd_7e267df28e34,Charles Rigault de Genouilly,https://en.wikipedia.org/wiki/Charles_Rigault_de_Genouilly,,,tier_d_strong_narrow_category,"Tier D, strong but narrow-category performer",4,"Strong record is concentrated in siege or engineering-style events, so it should be interpreted as category-specific rather than generic field-command dominance.",41.666667,model_sensitive,2,0.5,,battle_dominant,low_outcome_evidence | sparse_participation
acmd_6ccc8b8b152e,"Charles, comte de la Mothe Houdancourt",https://en.wikipedia.org/wiki/Charles%2C_comte_de_la_Mothe_Houdancourt,,,tier_d_strong_narrow_category,"Tier D, strong but narrow-category performer",4,"Strong record is concentrated in siege or engineering-style events, so it should be interpreted as category-specific rather than generic field-command dominance.",41.666667,model_sensitive,3,1.0,,battle_dominant,sparse_participation
acmd_ddadb8c380c4,Christoph Bernhard von Galen,https://en.wikipedia.org/wiki/Christoph_Bernhard_von_Galen,,,tier_d_strong_narrow_category,"Tier D, strong but narrow-category performer",4,"Strong record is concentrated in siege or engineering-style events, so it should be interpreted as category-specific rather than generic field-command dominance.",18.34766,highly_model_sensitive,3,0.75,,battle_dominant,sparse_participation
acmd_deecaf5f6fb4,Chōsokabe Motochika,https://en.wikipedia.org/wiki/Ch%C5%8Dsokabe_Motochika,,,tier_d_strong_narrow_category,"Tier D, strong but narrow-category performer",4,"Strong record is concentrated in siege or engineering-style events, so it should be interpreted as category-specific rather than generic field-command dominance.",19.473684,highly_model_sensitive,4,1.0,,battle_dominant,sparse_participation
acmd_4d8b0a5da1fd,Cipriano Mera,https://en.wikipedia.org/wiki/Cipriano_Mera,,,tier_d_strong_narrow_category,"Tier D, strong but narrow-category performer",4,"Strong record is concentrated in siege or engineering-style events, so it should be interpreted as category-specific rather than generic field-command dominance.",41.666667,model_sensitive,2,0.5,,battle_dominant,low_outcome_evidence | sparse_participation
acmd_68a2e578c57a,Conrad III of Germany,https://en.wikipedia.org/wiki/Conrad_III_of_Germany,,,tier_d_strong_narrow_category,"Tier D, strong but narrow-category performer",4,"Strong record is concentrated in siege or engineering-style events, so it should be interpreted as category-specific rather than generic field-command dominance.",41.666667,model_sensitive,2,0.5,,battle_dominant,low_outcome_evidence | sparse_participation
acmd_4e89cabcc479,Constantinianus,https://en.wikipedia.org/wiki/Constantinianus,,,tier_d_strong_narrow_category,"Tier D, strong but narrow-category performer",4,"Strong record is concentrated in siege or engineering-style events, so it should be interpreted as category-specific rather than generic field-command dominance.",41.666667,model_sensitive,3,1.0,,battle_dominant,sparse_participation
acmd_fdcef653afb6,Daniel d'Auger de Subercase,https://en.wikipedia.org/wiki/Daniel_d%27Auger_de_Subercase,,,tier_d_strong_narrow_category,"Tier D, strong but narrow-category performer",4,"Strong record is concentrated in siege or engineering-style events, so it should be interpreted as category-specific rather than generic field-command dominance.",41.666667,model_sensitive,3,0.75,,battle_dominant,sparse_participation
acmd_2ebd4f7a9610,David IV,https://en.wikipedia.org/wiki/David_IV,,,tier_d_strong_narrow_category,"Tier D, strong but narrow-category performer",4,"Strong record is concentrated in siege or engineering-style events, so it should be interpreted as category-specific rather than generic field-command dominance.",41.666667,model_sensitive,1,0.125,,battle_dominant,low_outcome_evidence
acmd_55c63ddb8eb0,Dol Mudarov,https://en.wikipedia.org/wiki/Dol_Mudarov,,,tier_d_strong_narrow_category,"Tier D, strong but narrow-category performer",4,"Strong record is concentrated in siege or engineering-style events, so it should be interpreted as category-specific rather than generic field-command dominance.",41.666667,model_sensitive,2,0.666667,,battle_dominant,low_outcome_evidence | sparse_participation
acmd_7de41a45b1c7,Emeric Zápolya,https://en.wikipedia.org/wiki/Emeric_Z%C3%A1polya,,,tier_d_strong_narrow_category,"Tier D, strong but narrow-category performer",4,"Strong record is concentrated in siege or engineering-style events, so it should be interpreted as category-specific rather than generic field-command dominance.",41.666667,model_sensitive,3,1.0,,battle_dominant,sparse_participation
acmd_ccc1dae0e24d,Enrico Dandolo,https://en.wikipedia.org/wiki/Enrico_Dandolo,,,tier_d_strong_narrow_category,"Tier D, strong but narrow-category performer",4,"Strong record is concentrated in siege or engineering-style events, so it should be interpreted as category-specific rather than generic field-command dominance.",41.666667,model_sensitive,1,0.25,,battle_dominant,low_outcome_evidence | sparse_participation
acmd_4bfaea6b66a6,"Ernest Casimir, Count of Nassau-Dietz",https://en.wikipedia.org/wiki/Ernest_Casimir%2C_Count_of_Nassau-Dietz,,,tier_d_strong_narrow_category,"Tier D, strong but narrow-category performer",4,"Strong record is concentrated in siege or engineering-style events, so it should be interpreted as category-specific rather than generic field-command dominance.",41.666667,model_sensitive,3,1.0,,battle_dominant,sparse_participation
acmd_3372949264ab,Ernst Rüdiger von Starhemberg,https://en.wikipedia.org/wiki/Ernst_R%C3%BCdiger_von_Starhemberg,,,tier_d_strong_narrow_category,"Tier D, strong but narrow-category performer",4,"Strong record is concentrated in siege or engineering-style events, so it should be interpreted as category-specific rather than generic field-command dominance.",41.666667,model_sensitive,4,1.0,,battle_dominant,sparse_participation
acmd_5f57f9d2f345,"Eustace III, Count of Boulogne",https://en.wikipedia.org/wiki/Eustace_III%2C_Count_of_Boulogne,,,tier_d_strong_narrow_category,"Tier D, strong but narrow-category performer",4,"Strong record is concentrated in siege or engineering-style events, so it should be interpreted as category-specific rather than generic field-command dominance.",41.666667,model_sensitive,1,0.2,,battle_dominant,low_outcome_evidence
acmd_c45d2bb5de33,Felipe Augusto de Saint-Marcq,https://en.wikipedia.org/wiki/Felipe_Augusto_de_Saint-Marcq,,,tier_d_strong_narrow_category,"Tier D, strong but narrow-category performer",4,"Strong record is concentrated in siege or engineering-style events, so it should be interpreted as category-specific rather than generic field-command dominance.",41.666667,model_sensitive,3,1.0,,battle_dominant,sparse_participation
acmd_bb277256354f,Francisco de Mendoza,https://en.wikipedia.org/wiki/Francisco_de_Mendoza,,,tier_d_strong_narrow_category,"Tier D, strong but narrow-category performer",4,"Strong record is concentrated in siege or engineering-style events, so it should be interpreted as category-specific rather than generic field-command dominance.",41.666667,model_sensitive,3,0.75,,battle_dominant,sparse_participation
acmd_13a86d7ae5de,"Francisco de Velasco y Tovar, Conde de Melgar",https://en.wikipedia.org/wiki/Francisco_de_Velasco_y_Tovar%2C_Conde_de_Melgar,,,tier_d_strong_narrow_category,"Tier D, strong but narrow-category performer",4,"Strong record is concentrated in siege or engineering-style events, so it should be interpreted as category-specific rather than generic field-command dominance.",41.666667,model_sensitive,2,0.666667,,battle_dominant,low_outcome_evidence | sparse_participation
acmd_6c396a1392bf,François Achille Bazaine,https://en.wikipedia.org/wiki/Fran%C3%A7ois_Achille_Bazaine,,,tier_d_strong_narrow_category,"Tier D, strong but narrow-category performer",4,"Strong record is concentrated in siege or engineering-style events, so it should be interpreted as category-specific rather than generic field-command dominance.",41.666667,model_sensitive,2,0.4,,battle_dominant,low_outcome_evidence
acmd_962a4c529efe,Frederick Barbarossa,https://en.wikipedia.org/wiki/Frederick_Barbarossa,,,tier_d_strong_narrow_category,"Tier D, strong but narrow-category performer",4,"Strong record is concentrated in siege or engineering-style events, so it should be interpreted as category-specific rather than generic field-command dominance.",41.666667,model_sensitive,2,0.4,,battle_dominant,low_outcome_evidence
acmd_588576118f2b,Frederick Francis II,https://en.wikipedia.org/wiki/Frederick_Francis_II,,,tier_d_strong_narrow_category,"Tier D, strong but narrow-category performer",4,"Strong record is concentrated in siege or engineering-style events, so it should be interpreted as category-specific rather than generic field-command dominance.",41.666667,model_sensitive,4,1.0,,battle_dominant,sparse_participation
acmd_b6f473291fa4,"Frederick II, Holy Roman Emperor",https://en.wikipedia.org/wiki/Frederick_II%2C_Holy_Roman_Emperor,,,tier_d_strong_narrow_category,"Tier D, strong but narrow-category performer",4,"Strong record is concentrated in siege or engineering-style events, so it should be interpreted as category-specific rather than generic field-command dominance.",41.666667,model_sensitive,2,0.4,,battle_dominant,low_outcome_evidence
acmd_bf793b9bf0e3,"Gaston IV, Viscount of Béarn",https://en.wikipedia.org/wiki/Gaston_IV%2C_Viscount_of_B%C3%A9arn,,,tier_d_strong_narrow_category,"Tier D, strong but narrow-category performer",4,"Strong record is concentrated in siege or engineering-style events, so it should be interpreted as category-specific rather than generic field-command dominance.",41.666667,model_sensitive,1,0.2,,battle_dominant,low_outcome_evidence
acmd_d3502ae790c8,Gazi Husrev Bey,https://en.wikipedia.org/wiki/Gazi_Husrev_Bey,,,tier_d_strong_narrow_category,"Tier D, strong but narrow-category performer",4,"Strong record is concentrated in siege or engineering-style events, so it should be interpreted as category-specific rather than generic field-command dominance.",41.666667,model_sensitive,3,1.0,,battle_dominant,sparse_participation
acmd_ff7961f5c093,"George de Lalaing, Count of Rennenberg",https://en.wikipedia.org/wiki/George_de_Lalaing%2C_Count_of_Rennenberg,,,tier_d_strong_narrow_category,"Tier D, strong but narrow-category performer",4,"Strong record is concentrated in siege or engineering-style events, so it should be interpreted as category-specific rather than generic field-command dominance.",41.666667,model_sensitive,3,1.0,,battle_dominant,sparse_participation
acmd_cba08b6a2a3c,Ghazi ud-Din Khan Feroze Jung I,https://en.wikipedia.org/wiki/Ghazi_ud-Din_Khan_Feroze_Jung_I,,,tier_d_strong_narrow_category,"Tier D, strong but narrow-category performer",4,"Strong record is concentrated in siege or engineering-style events, so it should be interpreted as category-specific rather than generic field-command dominance.",41.666667,model_sensitive,3,1.0,,battle_dominant,sparse_participation
acmd_d141023a0b4e,Gillis van Berlaymont,https://en.wikipedia.org/wiki/Gillis_van_Berlaymont,,,tier_d_strong_narrow_category,"Tier D, strong but narrow-category performer",4,"Strong record is concentrated in siege or engineering-style events, so it should be interpreted as category-specific rather than generic field-command dominance.",41.666667,model_sensitive,3,1.0,,battle_dominant,sparse_participation
acmd_06e3a7b838f4,Godfrey of Bouillon,https://en.wikipedia.org/wiki/Godfrey_of_Bouillon,,,tier_d_strong_narrow_category,"Tier D, strong but narrow-category performer",4,"Strong record is concentrated in siege or engineering-style events, so it should be interpreted as category-specific rather than generic field-command dominance.",41.666667,model_sensitive,2,0.333333,,battle_dominant,low_outcome_evidence
acmd_a4cb7c9219a1,Grand vizier,https://en.wikipedia.org/wiki/Grand_vizier,,,tier_d_strong_narrow_category,"Tier D, strong but narrow-category performer",4,"Strong record is concentrated in siege or engineering-style events, so it should be interpreted as category-specific rather than generic field-command dominance.",41.666667,model_sensitive,2,0.666667,,battle_dominant,low_outcome_evidence | sparse_participation
acmd_9d7dc6dcf828,Guillaume Philibert Duhesme,https://en.wikipedia.org/wiki/Guillaume_Philibert_Duhesme,,,tier_d_strong_narrow_category,"Tier D, strong but narrow-category performer",4,"Strong record is concentrated in siege or engineering-style events, so it should be interpreted as category-specific rather than generic field-command dominance.",41.666667,model_sensitive,3,0.75,,battle_dominant,sparse_participation
