display_name,canonical_wikipedia_url,battle_id,battle_name,page_type,side,page_result_raw,page_result_type,outcome_inference_method,outcome_inference_confidence
Prince Rupert of the Rhine,https://en.wikipedia.org/wiki/Prince_Rupert_of_the_Rhine,battle_65614,Second Anglo-Dutch War,war_conflict_article,side_b,Treaty of Breda (1667),unknown,unknown,low
Louis XIV,https://en.wikipedia.org/wiki/Louis_XIV,battle_323844,War of Devolution,war_conflict_article,side_a,Treaty of Aix-la-Chapelle (1668),unknown,unknown,low
"Henri de La Tour d'Auvergne, Viscount of Turenne",https://en.wikipedia.org/wiki/Henri_de_La_Tour_d%27Auvergne%2C_Viscount_of_Turenne,battle_323844,War of Devolution,war_conflict_article,side_a,Treaty of Aix-la-Chapelle (1668),unknown,unknown,low
François de Créquy,https://en.wikipedia.org/wiki/Fran%C3%A7ois_de_Cr%C3%A9quy,battle_323844,War of Devolution,war_conflict_article,side_a,Treaty of Aix-la-Chapelle (1668),unknown,unknown,low
"Louis, Grand Condé",https://en.wikipedia.org/wiki/Louis%2C_Grand_Cond%C3%A9,battle_323844,War of Devolution,war_conflict_article,side_a,Treaty of Aix-la-Chapelle (1668),unknown,unknown,low
"François-Henri de Montmorency, duc de Luxembourg",https://en.wikipedia.org/wiki/Fran%C3%A7ois-Henri_de_Montmorency%2C_duc_de_Luxembourg,battle_323844,War of Devolution,war_conflict_article,side_a,Treaty of Aix-la-Chapelle (1668),unknown,unknown,low
Louis XIV,https://en.wikipedia.org/wiki/Louis_XIV,battle_323886,Franco-Dutch War,war_conflict_article,side_a,Treaties of Nijmegen,unknown,unknown,low
"Henri de La Tour d'Auvergne, Viscount of Turenne",https://en.wikipedia.org/wiki/Henri_de_La_Tour_d%27Auvergne%2C_Viscount_of_Turenne,battle_323886,Franco-Dutch War,war_conflict_article,side_a,Treaties of Nijmegen,unknown,unknown,low
"Louis, Grand Condé",https://en.wikipedia.org/wiki/Louis%2C_Grand_Cond%C3%A9,battle_323886,Franco-Dutch War,war_conflict_article,side_a,Treaties of Nijmegen,unknown,unknown,low
"François-Henri de Montmorency, duc de Luxembourg",https://en.wikipedia.org/wiki/Fran%C3%A7ois-Henri_de_Montmorency%2C_duc_de_Luxembourg,battle_323886,Franco-Dutch War,war_conflict_article,side_a,Treaties of Nijmegen,unknown,unknown,low
François de Créquy,https://en.wikipedia.org/wiki/Fran%C3%A7ois_de_Cr%C3%A9quy,battle_323886,Franco-Dutch War,war_conflict_article,side_a,Treaties of Nijmegen,unknown,unknown,low
"Sébastien Le Prestre, Marquis of Vauban",https://en.wikipedia.org/wiki/S%C3%A9bastien_Le_Prestre%2C_Marquis_of_Vauban,battle_323886,Franco-Dutch War,war_conflict_article,side_a,Treaties of Nijmegen,unknown,unknown,low
"Jean d'Estrées, Count of Estrées",https://en.wikipedia.org/wiki/Jean_d%27Estr%C3%A9es%2C_Count_of_Estr%C3%A9es,battle_323886,Franco-Dutch War,war_conflict_article,side_a,Treaties of Nijmegen,unknown,unknown,low
Abraham Duquesne,https://en.wikipedia.org/wiki/Abraham_Duquesne,battle_323886,Franco-Dutch War,war_conflict_article,side_a,Treaties of Nijmegen,unknown,unknown,low
James II of England,https://en.wikipedia.org/wiki/James_II_of_England,battle_323886,Franco-Dutch War,war_conflict_article,side_a,Treaties of Nijmegen,unknown,unknown,low
Prince Rupert of the Rhine,https://en.wikipedia.org/wiki/Prince_Rupert_of_the_Rhine,battle_323886,Franco-Dutch War,war_conflict_article,side_a,Treaties of Nijmegen,unknown,unknown,low
Charles XI of Sweden,https://en.wikipedia.org/wiki/Charles_XI_of_Sweden,battle_323886,Franco-Dutch War,war_conflict_article,side_a,Treaties of Nijmegen,unknown,unknown,low
Christoph Bernhard von Galen,https://en.wikipedia.org/wiki/Christoph_Bernhard_von_Galen,battle_323886,Franco-Dutch War,war_conflict_article,side_a,Treaties of Nijmegen,unknown,unknown,low
William III of England,https://en.wikipedia.org/wiki/William_III_of_England,battle_323886,Franco-Dutch War,war_conflict_article,side_b,Treaties of Nijmegen,unknown,unknown,low
Michiel de Ruyter,https://en.wikipedia.org/wiki/Michiel_de_Ruyter,battle_323886,Franco-Dutch War,war_conflict_article,side_b,Treaties of Nijmegen,unknown,unknown,low
Cornelis Tromp,https://en.wikipedia.org/wiki/Cornelis_Tromp,battle_323886,Franco-Dutch War,war_conflict_article,side_b,Treaties of Nijmegen,unknown,unknown,low
Raimondo Montecuccoli,https://en.wikipedia.org/wiki/Raimondo_Montecuccoli,battle_323886,Franco-Dutch War,war_conflict_article,side_b,Treaties of Nijmegen,unknown,unknown,low
"Frederick William, the Great Elector",https://en.wikipedia.org/wiki/Frederick_William%2C_the_Great_Elector,battle_323886,Franco-Dutch War,war_conflict_article,side_b,Treaties of Nijmegen,unknown,unknown,low
"Charles V, Duke of Lorraine",https://en.wikipedia.org/wiki/Charles_V%2C_Duke_of_Lorraine,battle_323886,Franco-Dutch War,war_conflict_article,side_b,Treaties of Nijmegen,unknown,unknown,low
Christian V of Denmark,https://en.wikipedia.org/wiki/Christian_V_of_Denmark,battle_323886,Franco-Dutch War,war_conflict_article,side_b,Treaties of Nijmegen,unknown,unknown,low
Niels Juel,https://en.wikipedia.org/wiki/Niels_Juel,battle_323886,Franco-Dutch War,war_conflict_article,side_b,Treaties of Nijmegen,unknown,unknown,low
James II of England,https://en.wikipedia.org/wiki/James_II_of_England,battle_87635,Third Anglo-Dutch War,war_conflict_article,side_a,Treaty of Westminster,unknown,unknown,low
Prince Rupert of the Rhine,https://en.wikipedia.org/wiki/Prince_Rupert_of_the_Rhine,battle_87635,Third Anglo-Dutch War,war_conflict_article,side_a,Treaty of Westminster,unknown,unknown,low
Louis XIV,https://en.wikipedia.org/wiki/Louis_XIV,battle_87635,Third Anglo-Dutch War,war_conflict_article,side_a,Treaty of Westminster,unknown,unknown,low
"Jean d'Estrées, Count of Estrées",https://en.wikipedia.org/wiki/Jean_d%27Estr%C3%A9es%2C_Count_of_Estr%C3%A9es,battle_87635,Third Anglo-Dutch War,war_conflict_article,side_a,Treaty of Westminster,unknown,unknown,low
William III of England,https://en.wikipedia.org/wiki/William_III_of_England,battle_87635,Third Anglo-Dutch War,war_conflict_article,side_b,Treaty of Westminster,unknown,unknown,low
Michiel de Ruyter,https://en.wikipedia.org/wiki/Michiel_de_Ruyter,battle_87635,Third Anglo-Dutch War,war_conflict_article,side_b,Treaty of Westminster,unknown,unknown,low
"Frederick William, the Great Elector",https://en.wikipedia.org/wiki/Frederick_William%2C_the_Great_Elector,battle_3249967,Battle of Fehrbellin,battle_article,side_a,Brandenburgian victory,victory,unknown,low
François de Créquy,https://en.wikipedia.org/wiki/Fran%C3%A7ois_de_Cr%C3%A9quy,battle_11719117,Battle of Konzer Brücke,battle_article,side_a,Imperial victory,victory,unknown,low
"Charles V, Duke of Lorraine",https://en.wikipedia.org/wiki/Charles_V%2C_Duke_of_Lorraine,battle_38298100,Siege of Philippsburg (1676),battle_article,side_a,Imperial victory,victory,unknown,low
Francesco Morosini,https://en.wikipedia.org/wiki/Francesco_Morosini,battle_11918688,Morean War,war_conflict_article,side_a,Venetian victory,victory,unknown,low
Otto Wilhelm Königsmarck,https://en.wikipedia.org/wiki/Otto_Wilhelm_K%C3%B6nigsmarck,battle_11918688,Morean War,war_conflict_article,side_a,Venetian victory,victory,unknown,low
Francesco Morosini,https://en.wikipedia.org/wiki/Francesco_Morosini,battle_53147191,Siege of Santa Maura (1684),battle_article,side_a,Venetian victory,victory,unknown,low
"Charles V, Duke of Lorraine",https://en.wikipedia.org/wiki/Charles_V%2C_Duke_of_Lorraine,battle_2353203,Battle of Mohács (1687),battle_article,side_a,Imperial victory,victory,unknown,low
Maximilian II Emanuel,https://en.wikipedia.org/wiki/Maximilian_II_Emanuel,battle_2353203,Battle of Mohács (1687),battle_article,side_a,Imperial victory,victory,unknown,low
"Louis William, Margrave of Baden-Baden",https://en.wikipedia.org/wiki/Louis_William%2C_Margrave_of_Baden-Baden,battle_2353203,Battle of Mohács (1687),battle_article,side_a,Imperial victory,victory,unknown,low
Prince Eugene of Savoy,https://en.wikipedia.org/wiki/Prince_Eugene_of_Savoy,battle_2353203,Battle of Mohács (1687),battle_article,side_a,Imperial victory,victory,unknown,low
Francesco Morosini,https://en.wikipedia.org/wiki/Francesco_Morosini,battle_53155633,Siege of the Acropolis (1687),battle_article,side_a,Surrender of the Acropolis of Athens; destruction of the Parthenon,unknown,unknown,low
Otto Wilhelm Königsmarck,https://en.wikipedia.org/wiki/Otto_Wilhelm_K%C3%B6nigsmarck,battle_53155633,Siege of the Acropolis (1687),battle_article,side_a,Surrender of the Acropolis of Athens; destruction of the Parthenon,unknown,unknown,low
William III of England,https://en.wikipedia.org/wiki/William_III_of_England,battle_224589,Nine Years' War,war_conflict_article,side_a,Peace of Ryswick,unknown,unknown,low
Prince Georg Friedrich of Waldeck,https://en.wikipedia.org/wiki/Prince_Georg_Friedrich_of_Waldeck,battle_224589,Nine Years' War,war_conflict_article,side_a,Peace of Ryswick,unknown,unknown,low
Menno van Coehoorn,https://en.wikipedia.org/wiki/Menno_van_Coehoorn,battle_224589,Nine Years' War,war_conflict_article,side_a,Peace of Ryswick,unknown,unknown,low
Philips van Almonde,https://en.wikipedia.org/wiki/Philips_van_Almonde,battle_224589,Nine Years' War,war_conflict_article,side_a,Peace of Ryswick,unknown,unknown,low
George Rooke,https://en.wikipedia.org/wiki/George_Rooke,battle_224589,Nine Years' War,war_conflict_article,side_a,Peace of Ryswick,unknown,unknown,low
"Charles V, Duke of Lorraine",https://en.wikipedia.org/wiki/Charles_V%2C_Duke_of_Lorraine,battle_224589,Nine Years' War,war_conflict_article,side_a,Peace of Ryswick,unknown,unknown,low
Maximilian II Emanuel,https://en.wikipedia.org/wiki/Maximilian_II_Emanuel,battle_224589,Nine Years' War,war_conflict_article,side_a,Peace of Ryswick,unknown,unknown,low
"Louis William, Margrave of Baden-Baden",https://en.wikipedia.org/wiki/Louis_William%2C_Margrave_of_Baden-Baden,battle_224589,Nine Years' War,war_conflict_article,side_a,Peace of Ryswick,unknown,unknown,low
Prince Eugene of Savoy,https://en.wikipedia.org/wiki/Prince_Eugene_of_Savoy,battle_224589,Nine Years' War,war_conflict_article,side_a,Peace of Ryswick,unknown,unknown,low
Victor Amadeus II,https://en.wikipedia.org/wiki/Victor_Amadeus_II,battle_224589,Nine Years' War,war_conflict_article,side_a,Peace of Ryswick,unknown,unknown,low
Louis XIV,https://en.wikipedia.org/wiki/Louis_XIV,battle_224589,Nine Years' War,war_conflict_article,side_b,Peace of Ryswick,unknown,unknown,low
"François-Henri de Montmorency, duc de Luxembourg",https://en.wikipedia.org/wiki/Fran%C3%A7ois-Henri_de_Montmorency%2C_duc_de_Luxembourg,battle_224589,Nine Years' War,war_conflict_article,side_b,Peace of Ryswick,unknown,unknown,low
"Sébastien Le Prestre, Marquis of Vauban",https://en.wikipedia.org/wiki/S%C3%A9bastien_Le_Prestre%2C_Marquis_of_Vauban,battle_224589,Nine Years' War,war_conflict_article,side_b,Peace of Ryswick,unknown,unknown,low
Louis-François de Boufflers,https://en.wikipedia.org/wiki/Louis-Fran%C3%A7ois_de_Boufflers,battle_224589,Nine Years' War,war_conflict_article,side_b,Peace of Ryswick,unknown,unknown,low
Nicolas Catinat,https://en.wikipedia.org/wiki/Nicolas_Catinat,battle_224589,Nine Years' War,war_conflict_article,side_b,Peace of Ryswick,unknown,unknown,low
Anne Hilarion de Tourville,https://en.wikipedia.org/wiki/Anne_Hilarion_de_Tourville,battle_224589,Nine Years' War,war_conflict_article,side_b,Peace of Ryswick,unknown,unknown,low
James II of England,https://en.wikipedia.org/wiki/James_II_of_England,battle_224589,Nine Years' War,war_conflict_article,side_b,Peace of Ryswick,unknown,unknown,low
"Louis William, Margrave of Baden-Baden",https://en.wikipedia.org/wiki/Louis_William%2C_Margrave_of_Baden-Baden,battle_32628291,Battle of Batočina,battle_article,side_a,Holy Roman Empire victory,victory,unknown,low
James II of England,https://en.wikipedia.org/wiki/James_II_of_England,battle_1064035,Siege of Derry,battle_article,side_b,Williamite victory,victory,unknown,low
William III of England,https://en.wikipedia.org/wiki/William_III_of_England,battle_68318,Battle of the Boyne,battle_article,side_a,Williamite victory,victory,unknown,low
James II of England,https://en.wikipedia.org/wiki/James_II_of_England,battle_68318,Battle of the Boyne,battle_article,side_b,Williamite victory,victory,unknown,low
Jean-Baptiste Hertel de Rouville,https://en.wikipedia.org/wiki/Jean-Baptiste_Hertel_de_Rouville,battle_31614296,Raid on Salmon Falls,battle_article,side_a,Acadian and Wabanaki Confederacy victory,victory,unknown,low
Victor Amadeus II,https://en.wikipedia.org/wiki/Victor_Amadeus_II,battle_7678729,Siege of Cuneo (1691),battle_article,side_b,Grand Alliance victory,victory,unknown,low
Prince Eugene of Savoy,https://en.wikipedia.org/wiki/Prince_Eugene_of_Savoy,battle_2329604,Battle of Zenta,battle_article,side_a,Holy League victory,victory,unknown,low
Sigbert Heister,https://en.wikipedia.org/wiki/Sigbert_Heister,battle_2329604,Battle of Zenta,battle_article,side_a,Holy League victory,victory,unknown,low
Mustafa II,https://en.wikipedia.org/wiki/Mustafa_II,battle_2329604,Battle of Zenta,battle_article,side_b,Holy League victory,victory,unknown,low
Guru Gobind Singh,https://en.wikipedia.org/wiki/Guru_Gobind_Singh,battle_73383125,Battle of Anandpur (1699),battle_article,side_a,Sikh victory,victory,unknown,low
"Louis Joseph, Duke of Vendôme",https://en.wikipedia.org/wiki/Louis_Joseph%2C_Duke_of_Vend%C3%B4me,battle_33604,War of the Spanish Succession,war_conflict_article,side_a,"Treaties of Utrecht, Rastatt, and Baden",unknown,unknown,low
Louis-François de Boufflers,https://en.wikipedia.org/wiki/Louis-Fran%C3%A7ois_de_Boufflers,battle_33604,War of the Spanish Succession,war_conflict_article,side_a,"Treaties of Utrecht, Rastatt, and Baden",unknown,unknown,low
Maximilian II Emanuel,https://en.wikipedia.org/wiki/Maximilian_II_Emanuel,battle_33604,War of the Spanish Succession,war_conflict_article,side_a,"Treaties of Utrecht, Rastatt, and Baden",unknown,unknown,low
Prince Eugene of Savoy,https://en.wikipedia.org/wiki/Prince_Eugene_of_Savoy,battle_33604,War of the Spanish Succession,war_conflict_article,side_b,"Treaties of Utrecht, Rastatt, and Baden",unknown,unknown,low
"Louis William, Margrave of Baden-Baden",https://en.wikipedia.org/wiki/Louis_William%2C_Margrave_of_Baden-Baden,battle_33604,War of the Spanish Succession,war_conflict_article,side_b,"Treaties of Utrecht, Rastatt, and Baden",unknown,unknown,low
"Henry de Nassau, Lord Overkirk",https://en.wikipedia.org/wiki/Henry_de_Nassau%2C_Lord_Overkirk,battle_33604,War of the Spanish Succession,war_conflict_article,side_b,"Treaties of Utrecht, Rastatt, and Baden",unknown,unknown,low
"Leopold I, Prince of Anhalt-Dessau",https://en.wikipedia.org/wiki/Leopold_I%2C_Prince_of_Anhalt-Dessau,battle_33604,War of the Spanish Succession,war_conflict_article,side_b,"Treaties of Utrecht, Rastatt, and Baden",unknown,unknown,low
Victor Amadeus II,https://en.wikipedia.org/wiki/Victor_Amadeus_II,battle_33604,War of the Spanish Succession,war_conflict_article,side_b,"Treaties of Utrecht, Rastatt, and Baden",unknown,unknown,low
Jean-Baptiste Hertel de Rouville,https://en.wikipedia.org/wiki/Jean-Baptiste_Hertel_de_Rouville,battle_119954,Queen Anne's War,war_conflict_article,side_a,Peace of Utrecht Treaty of Portsmouth,unknown,unknown,low
Menno van Coehoorn,https://en.wikipedia.org/wiki/Menno_van_Coehoorn,battle_47948371,Siege of Bonn (1703),battle_article,side_b,Allied victory,victory,unknown,low
Frederick I of Sweden,https://en.wikipedia.org/wiki/Frederick_I_of_Sweden,battle_47948371,Siege of Bonn (1703),battle_article,side_b,Allied victory,victory,unknown,low
François Nicolas Fagel,https://en.wikipedia.org/wiki/Fran%C3%A7ois_Nicolas_Fagel,battle_47948371,Siege of Bonn (1703),battle_article,side_b,Allied victory,victory,unknown,low
Johann Matthias von der Schulenburg,https://en.wikipedia.org/wiki/Johann_Matthias_von_der_Schulenburg,battle_14748406,Battle of Poznań (1704),battle_article,side_b,Both side claim victory,victory,unknown,low
Guru Gobind Singh,https://en.wikipedia.org/wiki/Guru_Gobind_Singh,battle_45276852,Battle of Sarsa,battle_article,side_a,Victory,victory,unknown,low
Wazir Khan,https://en.wikipedia.org/wiki/Wazir_Khan_(Sirhind),battle_45276852,Battle of Sarsa,battle_article,side_b,Victory,victory,unknown,low
George Rooke,https://en.wikipedia.org/wiki/George_Rooke,battle_53911002,Landing at Barcelona (1704),battle_article,side_a,Aborted Allied landing,unknown,unknown,low
George of Hesse-Darmstadt,https://en.wikipedia.org/wiki/George_of_Hesse-Darmstadt,battle_53911002,Landing at Barcelona (1704),battle_article,side_a,Aborted Allied landing,unknown,unknown,low
Ibrahim Sharif of Tunis,https://en.wikipedia.org/wiki/Ibrahim_Sharif_of_Tunis,battle_75051792,Siege of Tripoli (1705),battle_article,side_b,Tripolitanian victory,victory,unknown,low
Guru Gobind Singh,https://en.wikipedia.org/wiki/Guru_Gobind_Singh,battle_39902085,Battle of Jajau,battle_article,side_a,Bahadur Shah I's victory,victory,unknown,low
Zulfiqar Khan Nusrat Jung,https://en.wikipedia.org/wiki/Zulfiqar_Khan_Nusrat_Jung,battle_39902085,Battle of Jajau,battle_article,side_b,Bahadur Shah I's victory,victory,unknown,low
Asad Khan,https://en.wikipedia.org/wiki/Asad_Khan_(Mughal_noble),battle_39902085,Battle of Jajau,battle_article,side_b,Bahadur Shah I's victory,victory,unknown,low
Józef Potocki,https://en.wikipedia.org/wiki/J%C3%B3zef_Potocki,battle_26347322,Battle of Koniecpol,battle_article,side_b,Augustus supporters victory,victory,unknown,low
Prince Eugene of Savoy,https://en.wikipedia.org/wiki/Prince_Eugene_of_Savoy,battle_74626616,Siege of Mons (1709),battle_article,side_a,Grand Alliance victory,victory,unknown,low
"Louis Joseph, Duke of Vendôme",https://en.wikipedia.org/wiki/Louis_Joseph%2C_Duke_of_Vend%C3%B4me,battle_4749375,Battle of Villaviciosa,battle_article,side_a,Franco-Spanish victoryCust 1862,unknown,unknown,low
Banda Singh Bahadur,https://en.wikipedia.org/wiki/Banda_Singh_Bahadur,battle_73534972,Second Battle of Lohgarh,battle_article,side_a,Victory,victory,unknown,low
