analytic_commander_id,display_name,rank_hierarchical_trust_v2,score_hierarchical_trust_v2,rank_high_level_capped,score_high_level_capped,broad_page_contribution_share,battle_siege_page_contribution_share,rank_eligibility_filtered,exclude_from_headline_ranking,rank_role_weighted,score_role_weighted,rank_change_vs_hierarchical_trust_v2,dominant_role_class,share_direct_field_command,share_unclear_role,share_nominal_or_political,role_adjustment_factor,mean_role_confidence,confidence_adjusted_tier,confidence_category,rank_band_width_80,recommended_interpretation,best_rank_pass4_models,worst_rank_pass4_models,rank_range_pass4_models
acmd_19cb49ade6d8,Niels Juel,198,64.52818181818182,185,64.52818181818182,0.005795,0.994205,198.0,False,127,48.40436041256821,-71,principal_field_commander,0.977680190921158,0.022319809078841943,0.0,0.8399560859145212,0.5722222222222223,"Tier E, confidence-limited ranked commander",very_wide,450.4,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.,127.0,198.0,71.0
acmd_45cd95fcb06a,Mark W. Clark,199,64.49015932521088,186,64.49015932521088,0.0,1.0,199.0,False,306,38.699448268114544,107,principal_field_commander,0.8836680042591041,0.11633199574089587,0.0,0.6902915553729739,0.4772727272727273,"Tier E, confidence-limited ranked commander",very_wide,512.1,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.,186.0,306.0,120.0
acmd_e012d1e4562d,George Washington,200,64.45173383317713,187,64.45173383317713,0.044286,0.955714,200.0,False,199,43.553142724111865,-1,principal_field_commander,0.9509757117727544,0.049024288227245603,0.0,0.7705224558557339,0.508,"Tier E, confidence-limited ranked commander",very_wide,177.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.,187.0,200.0,13.0
acmd_ddc5d0a649e9,Mahmud of Ghazni,201,64.23186504217432,188,64.23186504217432,0.104478,0.895522,201.0,False,165,45.656764464670694,-36,principal_field_commander,0.9045226130653267,0.09547738693467335,0.0,0.807035175879397,0.5230769230769231,"Tier E, confidence-limited ranked commander",very_wide,510.4,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.,165.0,201.0,36.0
acmd_a7774742b0eb,William Halsey Jr.,202,64.01686972820994,265,59.123633595751336,0.445862,0.554138,202.0,False,584,29.780503068543716,382,wing_or_corps_commander,0.5763917989212405,0.3736993258229972,0.0,0.5312081656748853,0.5029411764705882,"Tier D, page-type-sensitive performer",very_wide,387.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.,202.0,584.0,382.0
acmd_4741e266a92e,François de Créquy,203,64.00457357075913,189,64.00457357075913,0.0,1.0,203.0,False,155,46.49880875582599,-48,principal_field_commander,0.946338507732161,0.053661492267838916,0.0,0.8258523284794725,0.51875,"Tier E, confidence-limited ranked commander",very_wide,589.8,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.,155.0,203.0,48.0
acmd_5136780971c9,Ishikawa Kazumasa,204,63.8697282099344,190,63.8697282099344,0.0,1.0,204.0,False,369,36.4016558570636,165,wing_or_corps_commander,1.0,0.0,0.0,0.6376906020423879,0.5750000000000001,"Tier D, category-specific confidence tier",very_wide,518.2,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.,190.0,369.0,179.0
acmd_89117464e78a,William I of the Netherlands,205,63.845360824742265,191,63.845360824742265,0.0133,0.9867,205.0,False,159,46.18391746107667,-46,principal_field_commander,0.9870687693192586,0.01293123068074136,0.0,0.8220131221695384,0.52,"Tier E, confidence-limited ranked commander",very_wide,381.2,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.,159.0,205.0,46.0
acmd_4dd61409a511,Heraclius,206,63.8191190253046,192,63.8191190253046,0.0,1.0,206.0,False,139,47.61375943390955,-67,principal_field_commander,1.0,0.0,0.0,0.8391688919614694,0.55625,"Tier E, confidence-limited ranked commander",very_wide,244.2,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.,139.0,206.0,67.0
acmd_ec14bee964e2,Philips van Almonde,207,63.81363636363638,193,63.81363636363638,0.0,1.0,207.0,False,130,48.28527204758867,-77,principal_field_commander,0.979409185605444,0.020590814394555925,0.0,0.8407341335224497,0.6,"Tier E, confidence-limited ranked commander",very_wide,546.5,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.,130.0,207.0,77.0
acmd_94706e5c910b,Wolfram von Richthofen,208,63.80811621368322,194,63.80811621368322,0.0,1.0,208.0,False,275,39.661398895039255,67,principal_field_commander,0.9496837962032734,0.05031620379672656,0.0,0.7094477226383,0.5045454545454545,"Tier D, category-specific confidence tier",very_wide,578.8,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.,194.0,275.0,81.0
acmd_7b348735a114,Suharto,209,63.781686972821,195,63.781686972821,0.300236,0.699764,209.0,False,194,43.935547055720086,-15,principal_field_commander,0.8899710329882626,0.10144134823551179,0.0,0.7872487568314468,0.5,"Tier E, confidence-limited ranked commander",very_wide,700.5,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.,194.0,209.0,15.0
acmd_e826c1eb991c,Julian,210,63.75913776944706,196,63.75913776944706,0.0,1.0,210.0,False,122,48.88864720009372,-88,principal_field_commander,1.0,0.0,0.0,0.85,0.6083333333333333,"Tier D, category-specific confidence tier",very_wide,332.6,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.,122.0,210.0,88.0
acmd_aa6a00666ba9,Giovanni Messe,211,63.62909090909091,197,63.62909090909091,0.306633,0.693367,211.0,False,250,40.44938141802871,39,principal_field_commander,0.6857451443188909,0.23996815254751416,0.0,0.7308713258835795,0.4791666666666667,"Tier E, confidence-limited ranked commander",very_wide,592.9,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.,197.0,250.0,53.0
acmd_1a9d3533c14a,Jean Reynier,212,63.62605435801312,198,63.62605435801312,0.0,1.0,212.0,False,161,45.90276558717546,-51,principal_field_commander,1.0,0.0,0.0,0.7974533194035133,0.61875,"Tier E, confidence-limited ranked commander",very_wide,198.1,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.,161.0,212.0,51.0
acmd_a524bfaa90ea,"Jean-Baptiste Drouet, Comte d'Erlon",213,63.523561387066536,199,63.523561387066536,0.069091,0.930909,213.0,False,211,42.780480886377,-2,principal_field_commander,0.9356711538793788,0.0,0.0,0.7542734939054851,0.5714285714285714,"Tier E, confidence-limited ranked commander",very_wide,687.4,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.,199.0,213.0,14.0
acmd_f51da86004c8,Sterling Price,214,63.37769447047797,200,63.37769447047797,0.0,1.0,214.0,False,125,48.56099406131112,-89,principal_field_commander,0.9899545755473321,0.010045424452667871,0.0,0.8454795589962996,0.625,"Tier E, confidence-limited ranked commander",very_wide,525.3,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.,125.0,214.0,89.0
acmd_d2394aa5e445,Rama Raya,215,63.34090909090909,201,63.34090909090909,0.065421,0.934579,215.0,False,152,46.669275966440104,-63,principal_field_commander,0.9345794392523364,0.06542056074766356,0.0,0.8205607476635514,0.5916666666666667,"Tier E, confidence-limited ranked commander",very_wide,543.2,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.,152.0,215.0,63.0
acmd_9e873c5e9b92,Hulusi Akar,216,63.1842549203374,1051,0.0,1.0,0.0,,,1060,6.752817244611059,844,staff_or_planning_role,0.0,0.0,0.0,0.44999999999999996,0.8,Excluded from headline confidence tier,very_wide,480.3,Exclude from headline ranking pending role evidence; confidence interval is diagnostic only.,216.0,1060.0,844.0
acmd_1da7701a9822,Lê Trọng Tấn,217,63.11636363636363,202,63.11636363636363,0.129691,0.870308,216.0,False,221,42.11358837779745,4,principal_field_commander,0.7761871111071247,0.14273223503900345,0.0,0.7736083961543677,0.44999999999999996,"Tier E, confidence-limited ranked commander",very_wide,502.2,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.,202.0,221.0,19.0
acmd_31a668638c32,Charles I of England,218,63.08903467666354,203,63.08903467666354,0.061584,0.938416,217.0,False,171,45.26823604401855,-47,principal_field_commander,0.9320388349514563,0.06796116504854369,0.0,0.8194174757281553,0.5026315789473684,"Tier E, confidence-limited ranked commander",very_wide,426.1,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.,171.0,218.0,47.0
acmd_322f5f25bf1f,Tōdō Takatora,219,62.95220243673853,204,62.95220243673853,0.0,1.0,218.0,False,388,35.84212225612528,169,wing_or_corps_commander,1.0,0.0,0.0,0.6374452864387498,0.5727272727272728,"Tier E, confidence-limited ranked commander",very_wide,415.1,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.,204.0,388.0,184.0
acmd_f139eafb6ef9,Qutb ud-Din Aibak,220,62.90999999999999,205,62.90999999999999,0.0,1.0,219.0,False,150,46.815890122622804,-70,principal_field_commander,1.0,0.0,0.0,0.8225740607172348,0.61875,"Tier D, category-specific confidence tier",very_wide,617.3,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.,150.0,220.0,70.0
acmd_65a73d9853f9,Arthur Currie,221,62.80412371134021,206,62.80412371134021,0.0,1.0,220.0,False,169,45.44869462947229,-52,principal_field_commander,1.0,0.0,0.0,0.7974190744776264,0.6300000000000001,"Tier D, category-specific confidence tier",very_wide,360.5,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.,169.0,221.0,52.0
acmd_a19d8429be97,Henry V of England,222,62.78454545454546,207,62.78454545454546,0.058099,0.941901,221.0,False,167,45.50218793301978,-55,principal_field_commander,0.9419013606160961,0.05809863938390385,0.0,0.8238556122772432,0.51875,"Tier D, category-specific confidence tier",very_wide,603.4,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.,167.0,222.0,55.0
acmd_a83a12622dc7,Cornelis Tromp,223,62.711818181818174,208,62.711818181818174,0.005681,0.994319,222.0,False,182,44.758282370827146,-41,principal_field_commander,0.9757287941452397,0.02427120585476023,0.0,0.8041844252365891,0.55,"Tier E, confidence-limited ranked commander",very_wide,526.6,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.,182.0,223.0,41.0
acmd_7433bf1fe6eb,Carl Gustav Rehnskiöld,224,62.70818181818181,209,62.70818181818181,0.027426,0.972574,223.0,False,214,42.57622374040236,-10,principal_field_commander,0.972573846250128,0.02742615374987208,0.0,0.7604329962477816,0.5714285714285714,"Tier E, confidence-limited ranked commander",very_wide,504.4,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.,209.0,224.0,15.0
acmd_956599c6e40d,John Monash,225,62.660731021555776,210,62.660731021555776,0.0,1.0,224.0,False,144,47.1871788482294,-81,principal_field_commander,1.0,0.0,0.0,0.8277891933306095,0.6388888888888888,"Tier D, category-specific confidence tier",very_wide,360.4,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.,144.0,225.0,81.0
acmd_e7d15992f668,Saddam Hussein,226,62.63542642924086,211,62.63542642924086,0.117487,0.882513,225.0,False,216,42.41402345017516,-10,principal_field_commander,0.8227056683928997,0.09895613902021885,0.0,0.7696648956847734,0.5192307692307693,"Tier E, confidence-limited ranked commander",very_wide,259.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.,211.0,226.0,15.0
acmd_b1865ae97a71,Sakakibara Yasumasa,227,62.623636363636365,212,62.623636363636365,0.054861,0.945139,226.0,False,531,31.497828833047322,304,wing_or_corps_commander,0.9550292424692916,0.04497075753070836,0.0,0.5702970269897814,0.5277777777777778,"Tier E, confidence-limited ranked commander",very_wide,494.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.,212.0,531.0,319.0
acmd_451a87941ecf,Jean-Baptiste Kléber,228,62.57825679475164,213,62.57825679475164,0.011081,0.988919,227.0,False,195,43.92726145910758,-33,principal_field_commander,0.9897925110801296,0.010207488919870542,0.0,0.779351156073239,0.6027777777777777,"Tier E, confidence-limited ranked commander",very_wide,244.4,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.,195.0,228.0,33.0
acmd_20f3fc1da7f6,Philippe Pétain,229,62.5070290534208,215,62.5070290534208,0.162764,0.837236,228.0,False,294,39.11502325822942,65,principal_field_commander,0.8260665335391504,0.081096373006587,0.0,0.7151657085715278,0.5,"Tier E, confidence-limited ranked commander",very_wide,491.5,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.,215.0,294.0,79.0
acmd_d6cca6c33ce6,"Emmanuel de Grouchy, marquis de Grouchy",230,62.496363636363625,216,62.496363636363625,0.0,1.0,229.0,False,293,39.116548982196555,63,principal_field_commander,1.0,0.0,0.0,0.7041388497580695,0.5555555555555556,"Tier E, confidence-limited ranked commander",very_wide,574.2,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.,216.0,293.0,77.0
acmd_c2a9ed8b6657,Dominique Vandamme,231,62.4526710402999,217,62.4526710402999,0.015862,0.984138,230.0,False,241,40.729579257873176,10,principal_field_commander,0.9841375932365525,0.015862406763447585,0.0,0.7317443258292131,0.5650000000000001,"Tier E, confidence-limited ranked commander",very_wide,342.5,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.,217.0,241.0,24.0
acmd_2fafacf373d3,Charat Singh,232,62.33833177132146,218,62.33833177132146,0.0,1.0,231.0,False,220,42.15169026620347,-12,principal_field_commander,0.985987995261647,0.0140120047383529,0.0,0.7635430482948165,0.5423076923076924,"Tier E, confidence-limited ranked commander",very_wide,502.3,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.,218.0,232.0,14.0
acmd_a81c0b2f166a,Jean-Baptiste Jourdan,233,62.22680412371133,219,62.22680412371133,0.007164,0.992836,232.0,False,178,45.00850477744656,-55,principal_field_commander,0.9875633550634425,0.012436644936557597,0.0,0.8115542301891907,0.5650000000000001,"Tier E, confidence-limited ranked commander",very_wide,190.1,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.,178.0,233.0,55.0
acmd_71c8d9f3049e,Juan Yagüe,234,62.198181818181816,220,62.198181818181816,0.034513,0.965487,233.0,False,378,36.20557593184296,144,wing_or_corps_commander,0.96548735843045,0.03451264156955,0.0,0.6631521605744534,0.5111111111111112,"Tier D, category-specific confidence tier",very_wide,497.7,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.,220.0,378.0,158.0
acmd_b96232782a02,"Leopold I, Prince of Anhalt-Dessau",235,61.92454545454545,221,61.92454545454545,0.05978,0.94022,234.0,False,224,42.02133553382994,-11,principal_field_commander,0.9098150810188776,0.09018491898112233,0.0,0.7792413307536016,0.4833333333333333,"Tier E, confidence-limited ranked commander",very_wide,527.7,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.,221.0,235.0,14.0
acmd_6a1a3e4d83f9,Pyotr Rumyantsev,236,61.734545454545454,222,61.734545454545454,0.09631,0.90369,235.0,False,213,42.718056129644715,-23,principal_field_commander,0.9036902704829687,0.09630972951703134,0.0,0.8066606217173359,0.43125,"Tier E, confidence-limited ranked commander",very_wide,625.1,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.,213.0,236.0,23.0
acmd_dd548f765d0c,William III of England,237,61.59512652296158,224,61.59512652296158,0.024323,0.975677,236.0,False,297,39.0799533511125,60,principal_field_commander,0.9501920183102881,0.049807981689711865,0.0,0.719960309511515,0.525,"Tier D, category-specific confidence tier",very_wide,320.3,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.,224.0,297.0,73.0
acmd_692a59891052,Alasdair Mac Colla,238,61.5651358950328,225,61.5651358950328,0.0,1.0,237.0,False,148,46.83567713214621,-90,principal_field_commander,1.0,0.0,0.0,0.8500000000000001,0.58,"Tier D, category-specific confidence tier",very_wide,588.3,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.,148.0,238.0,90.0
acmd_99f8c72f2c47,Józef Poniatowski,239,61.55388940955952,226,61.55388940955952,0.031382,0.968618,238.0,False,272,39.8114996432369,33,principal_field_commander,0.9506811348130222,0.04931886518697772,0.0,0.7380612430701735,0.505263157894737,"Tier E, confidence-limited ranked commander",very_wide,318.5,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.,226.0,272.0,46.0
acmd_d78906672e99,Selim I,240,61.55014058106842,227,61.55014058106842,0.0,1.0,239.0,False,187,44.375380117649335,-53,principal_field_commander,1.0,0.0,0.0,0.8221509027470535,0.5076923076923078,"Tier E, confidence-limited ranked commander",very_wide,567.3,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.,187.0,240.0,53.0
acmd_80dd6d7411ac,Tipu Sultan,241,61.4451733833177,228,61.4451733833177,0.03838,0.96162,240.0,False,170,45.388441337069125,-71,principal_field_commander,0.9617920928802453,0.038207907119754664,0.0,0.8328064417961104,0.5479166666666667,"Tier D, category-specific confidence tier",very_wide,276.7,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.,170.0,241.0,71.0
