"row_number","wikipedia_title","battle_id","status","issue_count","internal_issue_count","stable_mismatch_count","diagnostic_mismatch_count","issue_types","stable_mismatch_fields","diagnostic_mismatch_fields","live_title","live_pageid","live_fetch_mode","notes"
"14550","2013 Sidon clash","battle_39764902","needs_review","37","1","28","8","rejected_candidate","date_raw|start_date|end_date|war_name|location_raw|location_normalized|result_raw|result_normalized|result_type|belligerent_1_raw|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|strength_side_a_raw|strength_side_b_raw|casualties_side_a_raw|casualties_side_b_raw|casualties_side_c_raw|strength_side_a_min|strength_side_a_max|strength_side_b_min|strength_side_b_max|casualties_side_a_min|casualties_side_a_max|casualties_side_b_min|casualties_side_b_max|infobox_present|notes","acceptance_reason|text_length|categories|list_page_origin|parent_list_page|discovery_root|source_family|extraction_confidence","2013 Sidon clash","39764902","full_parse_fallback",""
"14557","Battle of Djebok","battle_39069457","needs_review","4","1","3","0","invalid_result_type","latitude|longitude|casualties_side_a_raw","","Battle of Djebok","39069457","wikitext_batch",""
"14593","Second Battle of al-Qusayr","battle_39456236","needs_review","7","1","2","4","invalid_result_type","latitude|longitude","list_page_origin|parent_list_page|discovery_root|source_family","Second Battle of al-Qusayr","39456236","wikitext_batch",""
"14606","2014 Gambian coup attempt","battle_44890779","needs_review","17","1","12","4","rejected_candidate","date_raw|start_date|end_date|location_raw|location_normalized|result_raw|result_normalized|belligerent_1_raw|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|infobox_present","page_type_confidence|classification_notes|acceptance_reason|extraction_confidence","2014 Gambian coup attempt","44890779","full_parse_fallback",""
"14672","2015 Burkina Faso coup attempt","battle_47839259","needs_review","17","1","12","4","rejected_candidate","date_raw|start_date|end_date|location_raw|location_normalized|result_raw|result_normalized|belligerent_1_raw|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|infobox_present","page_type_confidence|classification_notes|acceptance_reason|extraction_confidence","2015 Burkina Faso coup attempt","47839259","full_parse_fallback",""
"14678","2015 San Sebastián del Oeste ambush","battle_55032081","needs_review","22","2","16","4","date_field_mismatch:end_date|rejected_candidate","date_raw|end_date|war_name|location_raw|location_normalized|result_raw|result_normalized|result_type|casualties_side_a_raw|casualties_side_b_raw|casualties_side_a_min|casualties_side_a_max|casualties_side_b_min|casualties_side_b_max|infobox_present|notes","acceptance_reason|text_length|categories|extraction_confidence","2015 San Sebastián del Oeste ambush","55032081","full_parse_fallback",""
"14681","2015 police raids in Turkey","battle_47326647","needs_review","17","0","11","6","","date_raw|start_date|end_date|war_name|result_raw|result_normalized|casualties_side_a_raw|casualties_side_a_min|casualties_side_a_max|page_type|notes","page_type_confidence|classification_notes|acceptance_reason|text_length|categories|extraction_confidence","2015 police raids in Turkey","47326647","wikitext_batch",""
"14699","December 2015–February 2016 Cizre curfew","battle_49494806","needs_review","21","1","16","4","rejected_candidate","date_raw|start_date|end_date|war_name|location_raw|location_normalized|result_raw|result_normalized|result_type|belligerent_1_raw|belligerent_2_raw|casualties_side_a_raw|casualties_side_b_raw|casualties_side_b_min|casualties_side_b_max|infobox_present","page_type_confidence|classification_notes|acceptance_reason|extraction_confidence","December 2015–February 2016 Cizre curfew","49494806","full_parse_fallback",""
"14713","Operation Martyr Yalçın","battle_47342615","needs_review","1","1","0","0","invalid_result_type","","","Operation Martyr Yalçın","47342615","wikitext_batch",""
"14730","2016 Burkina Faso coup attempt","battle_54993041","needs_review","17","1","12","4","rejected_candidate","date_raw|start_date|end_date|location_raw|location_normalized|result_raw|result_normalized|belligerent_1_raw|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|infobox_present","page_type_confidence|classification_notes|acceptance_reason|extraction_confidence","2016 Burkina Faso coup attempt","54993041","full_parse_fallback",""
"14733","2016 Nampala attack","battle_51124681","needs_review","26","1","21","4","rejected_candidate","date_raw|start_date|end_date|war_name|location_raw|location_normalized|result_raw|result_normalized|result_type|belligerent_1_raw|belligerent_2_raw|commander_side_b_raw|strength_side_a_raw|strength_side_b_raw|casualties_side_a_raw|casualties_side_b_raw|casualties_side_a_min|casualties_side_a_max|casualties_side_b_min|casualties_side_b_max|infobox_present","page_type_confidence|classification_notes|acceptance_reason|extraction_confidence","2016 Nampala attack","51124681","full_parse_fallback",""
"14735","2016 Turkish coup d'état attempt","battle_51082294","needs_review","31","1","26","4","rejected_candidate","date_raw|war_name|location_raw|location_normalized|result_raw|result_normalized|result_type|belligerent_1_raw|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|strength_side_a_raw|strength_side_b_raw|casualties_side_a_raw|casualties_side_b_raw|casualties_side_c_raw|strength_side_a_min|strength_side_a_max|strength_side_b_min|strength_side_b_max|casualties_side_a_min|casualties_side_a_max|casualties_side_b_min|casualties_side_b_max|infobox_present|notes","acceptance_reason|text_length|categories|extraction_confidence","2016 Turkish coup d'état attempt","51082294","full_parse_fallback",""
"14737","2016 recapture of El Chapo","battle_49842103","needs_review","26","1","17","8","rejected_candidate","war_name|location_raw|location_normalized|result_raw|result_normalized|belligerent_1_raw|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|casualties_side_a_raw|casualties_side_b_raw|casualties_side_a_min|casualties_side_a_max|casualties_side_b_min|casualties_side_b_max|infobox_present|notes","acceptance_reason|text_length|categories|list_page_origin|parent_list_page|discovery_root|source_family|extraction_confidence","2016 recapture of El Chapo","49842103","full_parse_fallback",""
"14739","2016–2019 Wau clashes","battle_51057266","needs_review","33","1","24","8","rejected_candidate","date_raw|start_date|end_date|war_name|location_raw|location_normalized|result_raw|result_normalized|result_type|belligerent_1_raw|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|strength_side_a_raw|strength_side_b_raw|casualties_side_a_raw|casualties_side_b_raw|strength_side_a_min|strength_side_a_max|strength_side_b_min|strength_side_b_max|casualties_side_a_min|casualties_side_a_max|infobox_present","page_type_confidence|classification_notes|acceptance_reason|list_page_origin|parent_list_page|discovery_root|source_family|extraction_confidence","2016–2019 Wau clashes","51057266","full_parse_fallback",""
"14772","Pool War","battle_53756873","needs_review","16","1","9","6","missing_field","date_raw|location_raw|location_normalized|result_raw|result_normalized|result_type|belligerent_2_raw|casualties_side_c_raw|notes","page_type_confidence|classification_notes|acceptance_reason|text_length|categories|extraction_confidence","Pool War","53756873","wikitext_batch",""
"14774","Raqqa campaign (2016–2017)","battle_52203959","needs_review","2","2","0","0","battle_id_source_title_mismatch|invalid_result_type","","","Raqqa campaign (2016–2017)","52203959","wikitext_batch",""
"14780","Wadi Barada offensive (2016–2017)","battle_52700953","needs_review","26","1","16","9","invalid_result_type","date_raw|location_raw|location_normalized|result_raw|belligerent_1_raw|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|strength_side_a_raw|strength_side_b_raw|casualties_side_a_raw|casualties_side_b_raw|casualties_side_c_raw|strength_side_a_min|casualties_side_b_min|notes","page_type_confidence|classification_notes|acceptance_reason|text_length|categories|list_page_origin|parent_list_page|discovery_root|source_family","Wadi Barada offensive (2016–2017)","52700953","wikitext_batch",""
"14781","2017 Abu Kamal offensive","battle_55753690","needs_review","7","1","2","4","invalid_result_type","latitude|longitude","page_type_confidence|classification_notes|acceptance_reason|categories","2017 Abu Kamal offensive","55753690","wikitext_batch",""
"14789","2017 Ivory Coast mutinies","battle_52831491","needs_review","28","1","23","4","rejected_candidate","date_raw|start_date|end_date|location_raw|location_normalized|result_raw|result_normalized|belligerent_1_raw|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|strength_side_a_raw|strength_side_b_raw|casualties_side_b_raw|casualties_side_c_raw|strength_side_a_min|strength_side_a_max|strength_side_b_min|strength_side_b_max|casualties_side_b_min|casualties_side_b_max|infobox_present|notes","acceptance_reason|text_length|categories|extraction_confidence","2017 Ivory Coast mutinies","52831491","full_parse_fallback",""
"14792","2017 Mayadin offensive","battle_55518868","needs_review","18","2","11","5","invalid_result_type|missing_commanders","date_raw|location_raw|location_normalized|belligerent_1_raw|belligerent_2_raw|commander_side_a_raw|casualties_side_a_raw|casualties_side_b_raw|casualties_side_a_min|casualties_side_b_min|notes","page_type_confidence|classification_notes|acceptance_reason|text_length|categories","2017 Mayadin offensive","55518868","wikitext_batch",""
"14795","2017 Uvira clashes","battle_63298588","needs_review","26","1","21","4","rejected_candidate","date_raw|start_date|end_date|war_name|location_raw|location_normalized|result_raw|result_normalized|result_type|belligerent_1_raw|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|casualties_side_a_raw|casualties_side_b_raw|casualties_side_a_min|casualties_side_a_max|casualties_side_b_min|casualties_side_b_max|page_type|infobox_present","page_type_confidence|classification_notes|acceptance_reason|extraction_confidence","2017 Uvira clashes","63298588","full_parse_fallback",""
"14797","2017 Zimbabwean coup d'état","battle_55798924","needs_review","19","1","14","4","rejected_candidate","date_raw|start_date|end_date|war_name|location_raw|location_normalized|result_raw|result_normalized|belligerent_1_raw|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|infobox_present|notes","acceptance_reason|text_length|categories|extraction_confidence","2017 Zimbabwean coup d'état","55798924","full_parse_fallback",""
"14799","2017–2018 North Korea crisis","battle_54863936","needs_review","16","1","11","4","rejected_candidate","date_raw|start_date|end_date|war_name|location_raw|location_normalized|result_raw|result_normalized|commander_side_a_raw|commander_side_b_raw|infobox_present","page_type_confidence|classification_notes|acceptance_reason|extraction_confidence","2017–2018 North Korea crisis","54863936","full_parse_fallback",""
"14809","Battle of Raqqa (2017)","battle_54234483","needs_review","4","2","2","0","battle_id_source_title_mismatch|invalid_result_type","latitude|longitude","","Battle of Raqqa (2017)","54234483","wikitext_batch",""
"14816","Central Syria campaign","battle_54647873","needs_review","25","1","15","9","invalid_result_type","date_raw|location_raw|location_normalized|result_raw|belligerent_1_raw|commander_side_a_raw|commander_side_b_raw|strength_side_a_raw|casualties_side_a_raw|casualties_side_b_raw|casualties_side_c_raw|strength_side_a_min|casualties_side_b_min|battle_type|notes","page_type_confidence|classification_notes|acceptance_reason|text_length|categories|list_page_origin|parent_list_page|discovery_root|source_family","Central Syria campaign","54647873","wikitext_batch",""
"14826","Eastern Syria campaign","battle_55840086","needs_review","20","1","14","5","invalid_result_type","date_raw|location_raw|location_normalized|belligerent_1_raw|commander_side_a_raw|commander_side_b_raw|strength_side_b_raw|casualties_side_a_raw|casualties_side_b_raw|casualties_side_c_raw|strength_side_b_min|casualties_side_a_min|casualties_side_b_min|notes","page_type_confidence|classification_notes|acceptance_reason|text_length|categories","Eastern Syria campaign","55840086","wikitext_batch",""
"14850","Syrian Desert campaign (May–July 2017)","battle_54011971","needs_review","22","2","14","6","missing_commanders|missing_field","date_raw|location_raw|location_normalized|result_raw|result_normalized|belligerent_1_raw|belligerent_2_raw|belligerent_3_raw|commander_side_a_raw|commander_side_b_raw|strength_side_a_raw|strength_side_b_raw|strength_side_a_min|notes","page_type_confidence|classification_notes|acceptance_reason|text_length|categories|extraction_confidence","Syrian Desert campaign (May–July 2017)","54011971","wikitext_batch",""
