battle_id,battle_name,year,war_name,commander_name_raw,commander_name_normalized,commander_wikipedia_url,side,belligerent,battle_result_for_commander,role_in_battle,opposing_commander_names_raw,location_normalized,strength_side_raw,strength_enemy_raw,casualties_side_raw,casualties_enemy_raw,source_url,parse_notes,identity_confidence,recovery_source,recovery_side_raw_text
battle_1397929,Battle of Zapote River,1899,the Philippine–American War,Henry W. Lawton,Henry W. Lawton,https://en.wikipedia.org/wiki/Henry_W._Lawton,side_b,United States,unknown,,,"Zapote, Bacoor, Province of Cavite and Zapote, Las Piñas, Province of Manila, Philippines","1,200 4 field guns 7 gunboats","4,000–5,000 6 field guns",14 killed 61 wounded,150 killed 375 wounded,https://en.wikipedia.org/wiki/Battle_of_Zapote_River,validated_commander_source=page_wikitext_link_match;identity_resolution_method=page_wikitext_link_match,medium,page_wikitext_link_match,United States Henry W. Lawton
battle_2986299,Bambatha Rebellion,1906,the aftermath of the Anglo-Zulu War,Duncan McKenzie,Duncan McKenzie,https://en.wikipedia.org/wiki/Duncan_McKenzie_%28military_officer%29,side_a,UK United Kingdom Flag of the Natal Colony 1875-1910.svg Natal Colony Flag of the Transvaal Colony (1904–1910).svg Transvaal Colony Flag of the Cape Colony 1876-1910.svg Cape Colony,unknown,,,"Natal, South Africa","4,316 soldiers (including 2,978 militiamen)Stuart 1913",Unknown,36 (including 6 levies)Stuart 1913,"3,000 to 4,000 killed",https://en.wikipedia.org/wiki/Bambatha_Rebellion,validated_commander_source=page_wikitext_link_match;identity_resolution_method=page_wikitext_link_match,medium,page_wikitext_link_match,Colonel Duncan McKenzie
battle_32023250,Hauran Druze Rebellion,1909,Hauran Druze rebellion,Zuqan al-Atrash,Zuqan al-Atrash,https://en.wikipedia.org/wiki/Zuqan_al-Atrash,side_b,Druze rebels Allied Bedouins,unknown,,,Jabal ad-Duruz,"8,000 (Druze) 3,000 (Allied Bedouins)","21,000","2,000 killed and 2,000 wounded Hundreds imprisoned",38 to 100,https://en.wikipedia.org/wiki/Hauran_Druze_Rebellion,validated_commander_source=page_wikitext_link_match;identity_resolution_method=page_wikitext_link_match,medium,page_wikitext_link_match,Zuqan al-Atrash
battle_990829,Battle of Veracruz (1914),1914,the Mexican Revolution,Gustavo Maass,Gustavo Maass,https://en.wikipedia.org/wiki/Gustavo_Maass,side_b,Mexico,unknown,,,"Veracruz, Veracruz, Mexico",,7 battleships 2 light cruisers 1 auxiliary cruiser,152–172 killed 195–250 wounded,21 killed 74 wounded 1 drowned,https://en.wikipedia.org/wiki/Battle_of_Veracruz_%281914%29,validated_commander_source=page_wikitext_link_match;identity_resolution_method=page_wikitext_link_match,medium,page_wikitext_link_match,Mexico Gustavo Maass Mexico Juan Esteban Morales
battle_6548197,"Raid on Scarborough, Hartlepool and Whitby",1914,the First World War,Franz Hipper,Franz Hipper,https://en.wikipedia.org/wiki/Franz_Hipper,side_a,German Empire,unknown,,,"Scarborough, Hartlepool and Whitby",4 battlecruisers 1 armoured cruiser 4 light cruisers 18 destroyers,2 coastal batteries 6 dreadnoughts 4 battlecruisers 4 armoured cruisers 4 light cruisers 2 scout cruisers 7 destroyers,"8 sailors killed, 12 wounded 1 armoured cruiser damaged 2 light cruisers damaged","122 civilians killed, 443 wounded 5 soldiers killed 2 sailors killed 14 military personnel wounded 1 scout cruiser damaged 3 destroyers damaged",https://en.wikipedia.org/wiki/Raid_on_Scarborough%2C_Hartlepool_and_Whitby,validated_commander_source=page_wikitext_link_match;identity_resolution_method=page_wikitext_link_match,medium,page_wikitext_link_match,German Empire Franz Hipper German Empire Friedrich Ingenohl
battle_5809606,Battle of Aubers,1915,the Second Battle of Artois on the Western Front of the First World War,Crown Prince Rupprecht of Bavaria,Crown Prince Rupprecht of Bavaria,https://en.wikipedia.org/wiki/Crown_Prince_Rupprecht_of_Bavaria,side_b,German Empire,unknown,,,"south of Armentières, France",,,9 May: 902 (partial),"9 May: 11,161",https://en.wikipedia.org/wiki/Battle_of_Aubers,validated_commander_source=page_wikitext_link_match;identity_resolution_method=page_wikitext_link_match,medium,page_wikitext_link_match,German Empire Crown Prince Rupprecht of Bavaria
battle_52584345,Battle of Antrea,1918,the Finnish Civil War in the Russian Civil War,A. Backman,A. Backman,https://en.wikipedia.org/wiki/A._Backman,side_b,Red flag.svg Finnish Reds Russian SFSR Russian Volunteers,unknown,,,"Antrea and Jääski, Finland","2,000–4,000","1,500–2,000",324 killed,300 killed,https://en.wikipedia.org/wiki/Battle_of_Antrea,validated_commander_source=page_wikitext_link_match;identity_resolution_method=page_wikitext_link_match,medium,page_wikitext_link_match,A. Backman
battle_27989788,Battle of Hijla,1918,the Middle Eastern theatre of World War I,Edmund Allenby,Edmund Allenby,https://en.wikipedia.org/wiki/Edmund_Allenby,side_a,British Empire,unknown,,,"Southern Jordan Valley, near the Dead Sea",,,,,https://en.wikipedia.org/wiki/Battle_of_Hijla,validated_commander_source=page_wikitext_link_match;identity_resolution_method=page_wikitext_link_match,medium,page_wikitext_link_match,British Empire Edmund Allenby
battle_54409989,Battle of Ruovesi,1918,the Finnish Civil War in the Russian Civil War and Eastern Front of World War I,Paul Wallenius,Paul Wallenius,https://en.wikipedia.org/wiki/Paul_Wallenius,side_a,Flag of Finland 1918 (state).svg Finnish Whites,unknown,,,"Ruovesi, Finland",800–900,300–400 Finnish Reds 500–600 Red RSFSR soldiers,47 killed,61 Reds killed 11+ Red RSFSR soldiers killed,https://en.wikipedia.org/wiki/Battle_of_Ruovesi,validated_commander_source=page_wikitext_link_match;identity_resolution_method=page_wikitext_link_match,medium,page_wikitext_link_match,Martin Wetzer Paul Wallenius
battle_32215696,Battle of Romanovka,1919,"the Allied intervention in the Russian Civil War, Russian Civil War",Lawrence Butler,Lawrence Butler,https://en.wikipedia.org/wiki/Lawrence_Butler_%28military_officer%29,side_a,United States,unknown,,,"Romanovka, Siberia, Russia","~72, plus a platoon of reinforcements",~400,24 killed 25 wounded,41-57 dead or missing Unknown wounded,https://en.wikipedia.org/wiki/Battle_of_Romanovka,validated_commander_source=page_wikitext_link_match;identity_resolution_method=page_wikitext_link_match,medium,page_wikitext_link_match,United States Lawrence Butler United States James Lorimar
battle_32215696,Battle of Romanovka,1919,"the Allied intervention in the Russian Civil War, Russian Civil War",James Lorimar,James Lorimar,https://en.wikipedia.org/wiki/James_Lorimar,side_a,United States,unknown,,,"Romanovka, Siberia, Russia","~72, plus a platoon of reinforcements",~400,24 killed 25 wounded,41-57 dead or missing Unknown wounded,https://en.wikipedia.org/wiki/Battle_of_Romanovka,validated_commander_source=page_wikitext_link_match;identity_resolution_method=page_wikitext_link_match,medium,page_wikitext_link_match,United States Lawrence Butler United States James Lorimar
battle_33483191,Posey War,1923,"the Ute Wars, American Indian Wars",Charles Mabey,Charles Mabey,https://en.wikipedia.org/wiki/Charles_Mabey,side_a,United States,victory,,,"San Juan County, Utah",,,None,2 killed,https://en.wikipedia.org/wiki/Posey_War,validated_commander_source=page_wikitext_link_match;identity_resolution_method=page_wikitext_link_match,medium,page_wikitext_link_match,United States Charles Mabey
battle_45210607,Battle of Boratycze,1939,Invasion of Poland,Kazimierz Fabrycy,Kazimierz Fabrycy,https://en.wikipedia.org/wiki/Kazimierz_Fabrycy,side_a,Poland,unknown,,,"Boratycze, Poland",,,,,https://en.wikipedia.org/wiki/Battle_of_Boratycze,validated_commander_source=page_wikitext_link_match;identity_resolution_method=page_wikitext_link_match,high,page_wikitext_link_match,Kazimierz Fabrycy
battle_43771888,Battle of Husynne,1939,the Soviet Invasion of Poland in the European theatre of World War II,Witold Radziulewicz,Witold Radziulewicz,https://en.wikipedia.org/wiki/Witold_Radziulewicz,side_b,Second Polish Republic,unknown,,,"Husynne, Lublin Voivodeship, Poland",,,"18 killed, 139 woundeded, 25 taken prisoner (later murdered)",Several hundred killed and wounded,https://en.wikipedia.org/wiki/Battle_of_Husynne,validated_commander_source=page_wikitext_link_match;identity_resolution_method=page_wikitext_link_match,medium,page_wikitext_link_match,Witold Radziulewicz Józef Cwynar
battle_3490536,Battle of Radom,1939,Invasion of Poland,Walther von Reichenau,Walther von Reichenau,https://en.wikipedia.org/wiki/Walther_von_Reichenau,side_a,Nazi Germany,unknown,,,"Iłża near Radom, Kielce Voivodeship, Poland",Unknown,Unknown,Unknown,Unknown,https://en.wikipedia.org/wiki/Battle_of_Radom,validated_commander_source=page_wikitext_link_match;identity_resolution_method=page_wikitext_link_match,medium,page_wikitext_link_match,Nazi Germany Walther von Reichenau Nazi Germany Adolf-Friedrich Kuntzen
battle_49456091,Battle of Horten Harbour,1940,the Norwegian campaign in World War II,Siegfried Strelow,Siegfried Strelow,https://en.wikipedia.org/wiki/Siegfried_Strelow,side_b,Nazi Germany,unknown,,,"Oslofjord, Norway",50+ soldiers 1 light cruiser 2 torpedo boats 2 minesweepers,2 minelayers 1 minesweeper,Unknown human losses 1 minesweeper sunk 1 minesweeper damaged 1 torpedo boat damaged,2 killed 10 wounded 1 minelayer damaged 1 minesweeper heavily damaged | Notes: All Norwegian forces were captured following capitulation.,https://en.wikipedia.org/wiki/Battle_of_Horten_Harbour,validated_commander_source=page_wikitext_link_match;identity_resolution_method=page_wikitext_link_match,medium,page_wikitext_link_match,Nazi Germany Siegfried Strelow Nazi Germany H. Wilcke
battle_2841742,Operation Berlin (Atlantic),1941,the Battle of the Atlantic of the Second World War,John Tovey,John Tovey,https://en.wikipedia.org/wiki/John_Tovey,side_b,United Kingdom,unknown,,,Atlantic Ocean,Large numbers of warships and aircraft,2 battleships,22 merchant ships sunk or captured,None,https://en.wikipedia.org/wiki/Operation_Berlin_%28Atlantic%29,validated_commander_source=page_wikitext_link_match;identity_resolution_method=page_wikitext_link_match,medium,page_wikitext_link_match,United Kingdom John Tovey
battle_44153724,Battle of Sept-Îles,1943,the Battle of the Atlantic of World War II,Franz Kohlauf,Franz Kohlauf,https://en.wikipedia.org/wiki/Franz_Kohlauf,side_b,Nazi Germany,unknown,,,"off the Sept-Îles, France",6 minesweepers 5 torpedo boats 1 blockade runner,1 light cruiser 6 destroyers,none,506 killed or drowned 1 light cruiser sunk 1 destroyer scuttled,https://en.wikipedia.org/wiki/Battle_of_Sept-%C3%8Eles,validated_commander_source=page_wikitext_link_match;identity_resolution_method=page_wikitext_link_match,medium,page_wikitext_link_match,Nazi Germany Franz Kohlauf
battle_32273190,Battle of Bréville,1944,Operation Overlord,Richard Nelson Gale,Richard Nelson Gale,https://en.wikipedia.org/wiki/Richard_Nelson_Gale,side_a,United Kingdom,unknown,,,"Bréville-les-Monts, France",,,162 Dead ^,Over 400 confirmed dead,https://en.wikipedia.org/wiki/Battle_of_Br%C3%A9ville,validated_commander_source=page_wikitext_link_match;identity_resolution_method=page_wikitext_link_match,medium,page_wikitext_link_match,United Kingdom Richard Nelson Gale United Kingdom Johnny Johnson United Kingdom Lord Lovat
battle_21663233,Battle of Ushant (1944),1944,the Invasion of Normandy,Theodor von Bechtolsheim,Theodor von Bechtolsheim,https://en.wikipedia.org/wiki/Theodor_von_Bechtolsheim,side_b,Nazi Germany,unknown,,,English Channel,3 destroyers 1 torpedo boat,8 destroyers,39 killed 140 captured 1 destroyer sunk 1 destroyer scuttled,1 destroyer damaged,https://en.wikipedia.org/wiki/Battle_of_Ushant_%281944%29,validated_commander_source=page_wikitext_link_match;identity_resolution_method=page_wikitext_link_match,medium,page_wikitext_link_match,Nazi Germany Theodor von Bechtolsheim
battle_16809413,Osovets offensive,1944,Operation Bagration / Eastern Front,Gyorgy Zakharov,Gyorgy Zakharov,https://en.wikipedia.org/wiki/Gyorgy_Zakharov,side_b,USSR,unknown,,,Poland,?,?,?,?,https://en.wikipedia.org/wiki/Osovets_offensive,validated_commander_source=page_wikitext_link_match;identity_resolution_method=page_wikitext_link_match,medium,page_wikitext_link_match,USSR Gyorgy Zakharov (2nd Belorussian Front)
battle_43310907,Battle of Ambarawa,1945,the Indonesian National Revolution,Col. Soedirman,Soedirman,https://en.wikipedia.org/wiki/Soedirman,side_a,Indonesia,victory,,,"Semarang and Magelang, Indonesia","10,000+ (Ambarawa)",Unknown,"2,000 killed",100 killed (Ambarawa),https://en.wikipedia.org/wiki/Battle_of_Ambarawa,validated_commander_source=page_wikitext_link_match;identity_resolution_method=page_wikitext_link_match,medium,page_wikitext_link_match,"Indonesia Col. Soedirman (Leader of People's Security Army, Division V/Banyumas) Indonesia Lt. Col. Isdiman Indonesia Lt. Col. Gatot Subroto (Division V/Purwokerto) Indonesia Lt. Col. M. Sarbini (Central Kedu Regiment) Indonesia Maj. Sarjono (Battalion VIII Division III/Surabaya) Indonesia Maj. Soeharto (Battalion X Division IX/Yogyakarta)"
battle_45493150,Siege of Surakarta,1949,the Indonesian National Revolution,Col. Gatot Subroto,Gatot Subroto,https://en.wikipedia.org/wiki/Gatot_Subroto,side_a,Indonesia,unknown,,,"Surakarta, Indonesia","14,000–28,000","3,000–4,000",400 killed or more unknown number of non-combatants,32 soldiers killed 53 policemen 47 wounded,https://en.wikipedia.org/wiki/Siege_of_Surakarta,validated_commander_source=page_wikitext_link_match;identity_resolution_method=page_wikitext_link_match,medium,page_wikitext_link_match,Indonesia Pakubuwono XII Indonesia Mangkunegara VIII Indonesia Col. Gatot Subroto Indonesia Lt. Col. Slamet Riyadi Indonesia Maj. Achmadi Hadisoemarto
battle_27970149,1960 Ethiopian coup attempt,1960,Opposition to Haile Selassie,Mared Mangesha,Mared Mangesha,https://en.wikipedia.org/wiki/Mared_Mangesha,side_a,Ethiopian Empire Haile Selassie I loyalists,unknown,,,"Addis Ababa, Ethiopia",,,"300–2,000 killed, including civilians",,https://en.wikipedia.org/wiki/1960_Ethiopian_coup_attempt,validated_commander_source=page_wikitext_link_match;identity_resolution_method=page_wikitext_link_match,medium,page_wikitext_link_match,Asrate Medhin Kassa Mared Mangesha
battle_42128790,Second Battle of Latakia,1973,Yom Kippur War,Michael Barkai,Michael Barkai,https://en.wikipedia.org/wiki/Michael_Barkai,side_a,Israel,unknown,,,"Latakia, Syria",,,,,https://en.wikipedia.org/wiki/Second_Battle_of_Latakia,validated_commander_source=page_wikitext_link_match;identity_resolution_method=page_wikitext_link_match,medium,page_wikitext_link_match,Israel Michael Barkai
battle_14141897,Operation Conservation,1990,The Troubles and Operation Banner,Lance Sergeant,Lance sergeant,https://en.wikipedia.org/wiki/Lance_sergeant,side_b,United Kingdom border|22px British Army,unknown,,,"Cullyhanna, County Armagh",1 Infantry section,1 ASU,1 killed,None,https://en.wikipedia.org/wiki/Operation_Conservation,validated_commander_source=page_wikitext_link_match;identity_resolution_method=page_wikitext_link_match,medium,page_wikitext_link_match,Lance Sergeant Graham Stewart
battle_1078676,Burundian Civil War,1993,"the spillovers of the Rwandan genocide, First and Second Congo Wars",Joseph Karumba,Joseph Karumba,https://en.wikipedia.org/wiki/Joseph_Karumba,side_b,"Ethnic Hutu rebels: CNDD-FDD PALIPEHUTU-FNLThe PALIPEHUTU-FNL split into several factions in course of the civil war. The political and militant wings of the party separated in 1999, while the militant wing subsequently divided into FNL-Kabura, FNL-Rwasa, and FNL-Icanzo. Most of the FNL signed a peace agreement with the Burundian government in May 2005, but several dissident elements of the FNL continued to fight until 2009.Lansford 2017 FROLINA Hutu militias and youth gangs: Inziraguhemuka Intagoheka ""Chicago Bulls"" ALiRNgaruko Nkurunziza 2005 FDLRPrunier 2009 Mai-MaiPrunier 2009 Supported by: Zaire (until 1996) Tanzania Flag of the Democratic Republic of the Congo (1997-2003).svg DR Congo (2000s)Prunier 2009",unknown,,,Burundi; Zaire/DR Congo,"11,000 (CNDD-FDD)Ngaruko Nkurunziza 2005 2,000–3,000 (PALIPEHUTU-FNL)Ngaruko Nkurunziza 2005","Gov. forces: 6,000 (1993) 40,000 (2000) ---- AMIB: 2,870 ONUB: 6,095 | Unknown",,,https://en.wikipedia.org/wiki/Burundian_Civil_War,validated_commander_source=page_wikitext_link_match;identity_resolution_method=page_wikitext_link_match,medium,page_wikitext_link_match,CNDD-FDD: Léonard Nyangoma Jean-Bosco Ndayikengurukiye Pierre Nkurunziza Évariste Ndayishimiye PALIPEHUTU-FNL:Lansford 2017 Kabora Kossan Agathon Rwasa Alain Mugabarabona FROLINA: Joseph Karumba
battle_8100669,Battle of Dolinskoye,1994,First Chechen War,Hussein Ikshanov,Hussein Ikshanov,https://en.wikipedia.org/wiki/Hussein_Ikshanov,side_b,Chechen Republic of Ichkeria,unknown,,,"Dolinskoye, Chechnya",,,Unknown,(Russian Military data) 21+ Russian soldiers killed (Chechen claim) 200+ killed and one 3 BM-21 'Grad' destroyed,https://en.wikipedia.org/wiki/Battle_of_Dolinskoye,validated_commander_source=page_wikitext_link_match;identity_resolution_method=page_wikitext_link_match,medium,page_wikitext_link_match,Chechen Republic of Ichkeria Vakha Arsanov Chechen Republic of Ichkeria Hussein Ikshanov
battle_70147452,Sauk Siege,2000,the Operation Dawn (Malaysia) or Operations 304 (Ops Subuh or Operasi Khas 304) and Terrorism in Malaysia,Muhammad Amin Mohamed Razali,Muhammad Amin Mohamed Razali,https://en.wikipedia.org/wiki/Muhammad_Amin_Mohamed_Razali,side_a,Flag of Jihad.svg Al Ma'unah terrorist group,unknown,,,"Bukit Jenalik, Sauk, Perak, Malaysia",Al-Ma'unah terrorist: 32,Flag of the Malaysian Army.svg Malaysian Army: 59 Kor Armor DiRaja: 4 27px 22nd GGK: 43 Police: unknown 27px VAT-69 PGK: 20 GOF: unknown,KIA: 1 dead WIA: 5 Detainees: 22,"Civilian casualties No consesus on the figure of civilian casualties. | Coalition: 2 hostages killed (Army GGK: 1, Police: 1) Rescuer: 2 hostages (Police: 1 and Civilian: 1)",https://en.wikipedia.org/wiki/Sauk_Siege,validated_commander_source=page_wikitext_link_match;identity_resolution_method=page_wikitext_link_match,medium,page_wikitext_link_match,Muhammad Amin Mohamed Razali Zahit Muslim Jamaludin Darus
battle_70147452,Sauk Siege,2000,the Operation Dawn (Malaysia) or Operations 304 (Ops Subuh or Operasi Khas 304) and Terrorism in Malaysia,Zahit Muslim,Zahit Muslim,https://en.wikipedia.org/wiki/Zahit_Muslim,side_a,Flag of Jihad.svg Al Ma'unah terrorist group,unknown,,,"Bukit Jenalik, Sauk, Perak, Malaysia",Al-Ma'unah terrorist: 32,Flag of the Malaysian Army.svg Malaysian Army: 59 Kor Armor DiRaja: 4 27px 22nd GGK: 43 Police: unknown 27px VAT-69 PGK: 20 GOF: unknown,KIA: 1 dead WIA: 5 Detainees: 22,"Civilian casualties No consesus on the figure of civilian casualties. | Coalition: 2 hostages killed (Army GGK: 1, Police: 1) Rescuer: 2 hostages (Police: 1 and Civilian: 1)",https://en.wikipedia.org/wiki/Sauk_Siege,validated_commander_source=page_wikitext_link_match;identity_resolution_method=page_wikitext_link_match,medium,page_wikitext_link_match,Muhammad Amin Mohamed Razali Zahit Muslim Jamaludin Darus
battle_12945449,Tuareg rebellion (2007–2009),2007,the Tuareg rebellions and Operation Juniper Shield,Aghaly ag Alambo,Aghaly ag Alambo,https://en.wikipedia.org/wiki/Aghaly_ag_Alambo,side_b,In Niger: Niger Movement for Justice Front of Forces for Rectification (2008 split) Niger Patriotic Front (2009 split) In Mali: ADC ATNM (2008 split),unknown,,,Northern Niger and Northeast Mali,In Mali: 165–400+,"Niger 4,000 Mali Unknown",~200 killed,Niger: ~70–159 killed 100+ captured Mali: ~60 killed | Civilian casualties: At least 10 Malian and tens to hundreds of Nigerien civilians killed,https://en.wikipedia.org/wiki/Tuareg_rebellion_%282007%E2%80%932009%29,validated_commander_source=page_wikitext_link_match;identity_resolution_method=page_wikitext_link_match,medium,page_wikitext_link_match,In Niger: Aghaly ag Alambo In Mali: Ibrahim Ag Bahanga Hassan Ag Fagaga
battle_74103759,Battle of Buulo Mareer,2023,the War in Somalia,Ahmad Diriye,Ahmad Diriye,https://en.wikipedia.org/wiki/Ahmad_Diriye,side_a,al-Shabaab,unknown,,,"Buulo Mareer, Somalia",al-Shabaab ±800 fighters (Ugandan claim),Uganda 221 soldiers,Unknown,54 killed (per UPDF) 137–200 killed (per Al-Shabaab) Several captured Unknown wounded,https://en.wikipedia.org/wiki/Battle_of_Buulo_Mareer,validated_commander_source=page_wikitext_link_match;identity_resolution_method=page_wikitext_link_match,medium,page_wikitext_link_match,al-Shabaab Ahmad Diriye
