row_number,original_battle_id,original_title,decision,reason_code,rebuild_mode,main_file_included,quarantine_included,removed_included
14776,battle_49584267,Siege of Fallujah (2016),repaired,,wikitext,true,false,false
14777,battle_22392889,Siege of Kiev (1240),kept,,wikitext,true,false,false
14778,battle_52796060,Syrian Desert campaign (December 2016 – April 2017),repaired,,wikitext,true,false,false
14779,battle_50608718,Third Battle of Fallujah,kept,,wikitext,true,false,false
14780,battle_52700953,Wadi Barada offensive (2016–2017),repaired,,wikitext,true,false,false
14781,battle_55753690,2017 Abu Kamal offensive,kept,,wikitext,true,false,false
14782,battle_53967605,2017 Afghanistan–Pakistan border skirmish,kept,,wikitext,true,false,false
14783,battle_53784438,2017 Bohol clashes,kept,,wikitext,true,false,false
14784,battle_52761650,2017 Brazil prison riots,quarantined,insufficient_source_evidence,wikitext,false,true,false
14785,battle_54231048,2017 Brighton siege,repaired,,wikitext,true,false,false
14786,battle_54678091,2017 China–India border standoff,kept,,wikitext,true,false,false
14787,battle_55545589,2017 Iraqi–Kurdish conflict,repaired,,wikitext,true,false,false
14788,battle_56055529,2017 Isani flat siege,kept,,wikitext,true,false,false
14789,battle_52831491,2017 Ivory Coast mutinies,kept,,wikitext,true,false,false
14790,battle_54359300,2017 Jobar offensive,kept,,wikitext,true,false,false
14791,battle_52772622,2017 Kidapawan jail siege,kept,,wikitext,true,false,false
14792,battle_55518868,2017 Mayadin offensive,repaired,,wikitext,true,false,false
14793,battle_63939668,2017 Rafah terror attack,repaired,,wikitext,true,false,false
14794,battle_54363632,2017 Southern Raqqa offensive,repaired,,wikitext,true,false,false
14795,battle_63298588,2017 Uvira clashes,repaired,,wikitext,true,false,false
14796,battle_55295284,2017 Western Iraq campaign,repaired,,wikitext,true,false,false
14797,battle_55798924,2017 Zimbabwean coup d'état,repaired,,wikitext,true,false,false
14798,battle_54265391,2017 raid on Barii,kept,,wikitext,true,false,false
14799,battle_54863936,2017–2018 North Korea crisis,repaired,,wikitext,true,false,false
14800,battle_55463819,2017–2020 Qatif unrest,kept,,wikitext,true,false,false
14801,battle_56588857,Al-Hudaydah offensive,repaired,,wikitext,true,false,false
14802,battle_54304001,Battle of Af Urur,kept,,wikitext,true,false,false
14803,battle_53068501,Battle of Avdiivka (2017),repaired,,wikitext,true,false,false
14804,battle_53899276,Battle of Darzab (2017),kept,,wikitext,true,false,false
14805,battle_55814563,Battle of Harasta (2017–2018),repaired,,wikitext,true,false,false
14806,battle_55303759,Battle of Hawija,kept,,wikitext,true,false,false
14807,battle_55543269,Battle of Kirkuk (2017),kept,,wikitext,true,false,false
14808,battle_53056518,Battle of Kulbiyow,kept,,wikitext,true,false,false
14809,battle_54234483,Battle of Raqqa (2017),kept,,wikitext,true,false,false
14810,battle_55946261,Battle of Sanaa (2017),kept,,wikitext,true,false,false
14811,battle_53571406,Battle of Tabqa,repaired,,wikitext,true,false,false
14812,battle_75533339,Battle of Takellote,kept,,wikitext,true,false,false
14813,battle_54964051,Battle of Tal Afar (2017),repaired,,wikitext,true,false,false
14814,battle_55573645,Beit Jinn offensive,repaired,,wikitext,true,false,false
14815,battle_54090100,Brak al-Shati Airbase raid,repaired,,wikitext,true,false,false
14816,battle_54647873,Central Syria campaign,repaired,,wikitext,true,false,false
14817,battle_53171918,Daraa offensive (February–June 2017),repaired,,wikitext,true,false,false
14818,battle_54221890,Daraa offensive (June 2017),repaired,,wikitext,true,false,false
14819,battle_55184859,Deir ez-Zor campaign (2017–2019),repaired,,wikitext,true,false,false
14820,battle_52882611,Deir ez-Zor offensive (January–February 2017),repaired,,wikitext,true,false,false
14821,battle_55573803,Deir ez-Zor offensive (September–November 2017),repaired,,wikitext,true,false,false
14822,battle_53450288,East Aleppo offensive (2017),repaired,,wikitext,true,false,false
14823,battle_53957460,East Ghouta inter-rebel conflict (April–May 2017),kept,,wikitext,true,false,false
14824,battle_54229944,East Hama offensive (2017),repaired,,wikitext,true,false,false
14825,battle_53505916,Eastern Homs offensive (2017),repaired,,wikitext,true,false,false
14826,battle_55840086,Eastern Syria campaign,repaired,,wikitext,true,false,false
14827,battle_59327526,Eastern Syria insurgency,kept,,wikitext,true,false,false
14828,battle_55312998,Euphrates Crossing offensive (2017),kept,,wikitext,true,false,false
14829,battle_53415419,Gulf of Sidra Offensive (2017),repaired,,wikitext,true,false,false
14830,battle_53563323,Hama offensive (March–April 2017),repaired,,wikitext,true,false,false
14831,battle_55331986,Hama offensive (September 2017),repaired,,wikitext,true,false,false
14832,battle_56544693,Inn Din massacre,kept,,wikitext,true,false,false
14833,battle_56119804,Insurgency in Cabo Delgado,kept,,wikitext,true,false,false
14834,battle_58580238,Iraqi insurgency (2017–present),kept,,wikitext,true,false,false
14835,battle_54039258,Kunduz Offensive (2017),repaired,,wikitext,true,false,false
14836,battle_54012283,Maskanah Plains offensive,repaired,,wikitext,true,false,false
14837,battle_59632005,Mohmand Valley raid,kept,,wikitext,true,false,false
14838,battle_55893244,National Salvation Front (South Sudan),kept,,wikitext,true,false,false
14839,battle_55581205,Northwestern Syria campaign (October 2017 – February 2018),repaired,,wikitext,true,false,false
14840,battle_53272395,Operation Radd-ul-Fasaad,repaired,,wikitext,true,false,false
14841,battle_54911443,Pagak offensive,repaired,,wikitext,true,false,false
14842,battle_53164060,Palmyra offensive (2017),repaired,,wikitext,true,false,false
14843,battle_53300739,Qaboun offensive (2017),repaired,,wikitext,true,false,false
14844,battle_54675905,Qalamoun offensive (2017),repaired,,wikitext,true,false,false
14845,battle_54395935,Quneitra offensive (June 2017),repaired,,wikitext,true,false,false
14846,battle_54134217,Raid on Al Hathla,kept,,wikitext,true,false,false
14847,battle_53057586,Raid on Yakla,repaired,,wikitext,true,false,false
14848,battle_54118340,Siege of Marawi,kept,,wikitext,true,false,false
14849,battle_53294589,Southwestern Daraa offensive (February 2017),quarantined,start_after_end,wikitext,false,true,false
14850,battle_54011971,Syrian Desert campaign (May–July 2017),repaired,,wikitext,true,false,false
14851,battle_55538595,Turkish military operation in Idlib Governorate,repaired,,wikitext,true,false,false
14852,battle_497015,Underwater warfare,quarantined,insufficient_source_evidence|no_infobox_and_no_result,wikitext,false,true,false
14853,battle_75917108,United Democratic Andean Revolutionary Front of Peru,quarantined,generic_category_signal|insufficient_source_evidence,wikitext,false,true,false
14854,battle_55646824,Western Anbar offensive (2017),repaired,,wikitext,true,false,false
14855,battle_54078575,Western Nineveh offensive (2017),repaired,,wikitext,true,false,false
14856,battle_57728678,2018 Armenian–Azerbaijani clashes,repaired,,wikitext,true,false,false
14857,battle_63756798,2018 Batangafo clashes,repaired,,wikitext,true,false,false
14858,battle_57001635,2018 Siirt raid,kept,,wikitext,true,false,false
14859,battle_57645711,2018 Southern Syria offensive,kept,,wikitext,true,false,false
14860,battle_57153533,2018 Timbuktu attack,repaired,,wikitext,true,false,false
14861,battle_59907929,2018 Yumbi massacre,kept,,wikitext,true,false,false
14862,battle_69644666,2018 massacres in Benue and Kogi States,quarantined,insufficient_source_evidence|no_infobox_and_no_result,wikitext,false,true,false
14863,battle_58139051,2018–2019 Bangladesh drug war,kept,,wikitext,true,false,false
14864,battle_1559537,Armoured warfare,quarantined,insufficient_source_evidence|no_infobox_and_no_result,wikitext,false,true,false
14865,battle_74532225,Battle of Abanguilou,kept,,wikitext,true,false,false
14866,battle_56431953,Battle of Aden (2018),quarantined,start_after_end,wikitext,false,true,false
14867,battle_57674419,Battle of Al Hudaydah,repaired,,wikitext,true,false,false
14868,battle_56624731,Battle of Al-Masini Valley,quarantined,start_after_end,wikitext,false,true,false
14869,battle_63838928,Battle of Bakouma,kept,,wikitext,true,false,false
14870,battle_58360766,Battle of Batibo,kept,,wikitext,true,false,false
14871,battle_58135196,Battle of Darzab (2018),kept,,wikitext,true,false,false
14872,battle_57475128,Battle of Derna (2018–2019),kept,,wikitext,true,false,false
14873,battle_57424127,Battle of Farah,kept,,wikitext,true,false,false
14874,battle_56789734,Battle of In-Delimane (2018),kept,,wikitext,true,false,false
14875,battle_56536344,Battle of Khasham,quarantined,start_after_end,wikitext,false,true,false
14876,battle_57610709,Battle of Tabarde,repaired,,wikitext,true,false,false
14877,battle_58461297,Battle of Tripoli (2018),repaired,,wikitext,true,false,false
14878,battle_66749698,Battle of Tukaraq,kept,,wikitext,true,false,false
14879,battle_61514867,Catatumbo campaign,kept,,wikitext,true,false,false
14880,battle_60090930,Chad Basin campaign (2018–2020),repaired,,wikitext,true,false,false
14881,battle_56611372,Comprehensive Operation – Sinai 2018,quarantined,insufficient_source_evidence|no_infobox_and_no_result,wikitext,false,true,false
14882,battle_57138991,Deir ez-Zor offensive (2018),repaired,,wikitext,true,false,false
14883,battle_57232388,Eastern Qalamoun offensive (April 2018),repaired,,wikitext,true,false,false
14884,battle_72171044,Ecuadorian security crisis,quarantined,postfix_audit:list_page,wikitext,false,true,false
14885,battle_56355063,El Junquito raid,kept,,wikitext,true,false,false
14886,battle_67622911,Ethiopian civil conflict (2018–present),kept,,wikitext,true,false,false
14887,battle_58118629,Ghazni offensive,repaired,,wikitext,true,false,false
14888,battle_59155839,Kerch Strait incident,repaired,,wikitext,true,false,false
14889,battle_50549866,Lüne,quarantined,insufficient_source_evidence|no_infobox_and_no_result,wikitext,false,true,false
14890,battle_57536888,National Front for Liberation,removed_false_positive,generic_category_signal,wikitext,false,false,true
14891,battle_57194858,Northern Homs offensive (April–May 2018),kept,,wikitext,true,false,false
14892,battle_69172878,OLA insurgency,kept,,wikitext,true,false,false
14893,battle_67184814,Operation Cartenz's Peace,kept,,wikitext,true,false,false
14894,battle_56350318,Operation Olive Branch,kept,,wikitext,true,false,false
14895,battle_61222807,Professional wargaming,quarantined,insufficient_source_evidence|no_infobox_and_no_result,wikitext,false,true,false
14896,battle_50564571,Rif Dimashq offensive (February–April 2018),kept,,wikitext,true,false,false
14897,battle_56944752,Southern Damascus offensive (April–May 2018),repaired,,wikitext,true,false,false
14898,battle_56615287,Southern Damascus offensive (January–February 2018),repaired,,wikitext,true,false,false
14899,battle_56873784,Southern Damascus offensive (March 2018),quarantined,start_after_end,wikitext,false,true,false
14900,battle_58097100,Suwayda offensive (August–November 2018),kept,,wikitext,true,false,false
14901,battle_57644459,Suwayda offensive (June 2018),kept,,wikitext,true,false,false
14902,battle_56641235,Syrian Liberation Front–Tahrir al-Sham conflict,repaired,,wikitext,true,false,false
14903,battle_60897841,2019 Brazil prison riots,kept,,wikitext,true,false,false
14904,battle_59597397,2019 Gabonese coup attempt,repaired,,wikitext,true,false,false
14905,battle_62372795,2019 Hong Kong Polytechnic University campus conflict,kept,,wikitext,true,false,false
14906,battle_60086893,2019 India–Pakistan border skirmishes,repaired,,wikitext,true,false,false
14907,battle_62436900,2019 Israeli airstrikes in Iraq,repaired,,wikitext,true,false,false
14908,battle_60088883,2019 Jammu and Kashmir airstrikes,repaired,,wikitext,true,false,false
14909,battle_80988870,2019 SEAL Team Six operation in North Korea,quarantined,insufficient_source_evidence,wikitext,false,true,false
14910,battle_60282162,2019 Sinjar clashes,kept,,wikitext,true,false,false
14911,battle_61583511,2019 Southern Yemen clashes,repaired,,wikitext,true,false,false
14912,battle_60469131,2019 Sudanese coup d'état,repaired,,wikitext,true,false,false
14913,battle_62015920,2019 Turkish offensive into northeastern Syria,repaired,,wikitext,true,false,false
14914,battle_60626745,2019 Venezuelan uprising attempt,repaired,,wikitext,true,false,false
14915,battle_62630444,2019 Western Michoacán clashes,repaired,,wikitext,true,false,false
14916,battle_61774738,Abqaiq–Khurais attack,repaired,,wikitext,true,false,false
14917,battle_60886219,Amazonas prison massacres,kept,,wikitext,true,false,false
14918,battle_59907327,Battle of Baghuz Fawqani,repaired,,wikitext,true,false,false
14919,battle_62144210,Battle of Culiacán,kept,,wikitext,true,false,false
14920,battle_62075976,Battle of Ras al-Ayn (2019),repaired,,wikitext,true,false,false
14921,battle_61679641,Battle of the Jabara Valley,kept,,wikitext,true,false,false
14922,battle_66186256,Benishangul-Gumuz conflict,kept,,wikitext,true,false,false
14923,battle_3369375,Cyberwarfare,quarantined,insufficient_source_evidence|no_infobox_and_no_result,wikitext,false,true,false
14924,battle_73950220,Gonja-Mamprusi conflict,quarantined,start_after_end,wikitext,false,true,false
14925,battle_82688058,Islamic State insurgency in Azerbaijan,repaired,,wikitext,true,false,false
14926,battle_77607711,JNIM-ISGS war,repaired,,wikitext,true,false,false
14927,battle_59556099,National Front for Liberation–Tahrir al-Sham conflict,quarantined,start_after_end,wikitext,false,true,false
14928,battle_61972997,Ninja cops of the Philippine drug war,quarantined,insufficient_source_evidence|no_infobox_and_no_result,wikitext,false,true,false
14929,battle_62364188,Northwestern Syria offensive (2019–2020),kept,,wikitext,true,false,false
14930,battle_60706413,Northwestern Syria offensive (April–August 2019),kept,,wikitext,true,false,false
14931,battle_60895741,Operation Claw (2019–2020),repaired,,wikitext,true,false,false
14932,battle_76400349,Operation Sankalp,removed_false_positive,generic_category_signal,wikitext,false,false,true
14933,battle_62326575,Siege of the Chinese University of Hong Kong,repaired,,wikitext,true,false,false
14934,battle_61322823,Sonbhadra massacre,quarantined,insufficient_source_evidence|no_infobox_and_no_result,wikitext,false,true,false
14935,battle_74821509,The Resistance Front,removed_false_positive,generic_category_signal,wikitext,false,false,true
14936,battle_66093411,2020 Dungan–Kazakh ethnic clashes,quarantined,start_after_end,wikitext,false,true,false
