battle_id,wikipedia_title,status
battle_9129813,Karbala provincial headquarters raid,processed
battle_15802807,Operation Harekate Yolo,processed
battle_9353923,Operation Imposing Law,processed
battle_21028519,Operation Kamin,processed
battle_16475950,Operation Lion's Leap,processed
battle_40628065,Operation Marne Courageous,processed
battle_44753727,Operation Mountain Storm,processed
battle_13889948,Raid on Anuradhapura Air Force Base,processed
battle_10593562,Salafist Group for Preaching and Combat,processed
battle_16562878,Siege of Basra (2007),processed
battle_12945449,Tuareg rebellion (2007–2009),processed
battle_18323435,2008 Georgian drone shootdowns,processed
battle_18742654,2008 Mauritanian coup d'état,processed
battle_19164286,Angoor Adda raid,processed
battle_31072646,Battle of Ebrahimkhel,processed
battle_16667885,Battle of Kallarawa,processed
battle_34135556,Battle of Khaz Oruzgan,processed
battle_18979882,Battle of Kismayo (2008),processed
battle_18424092,Battle of Wanat,processed
battle_18836853,Battle off the coast of Abkhazia,processed
battle_20596738,Operation Atalanta,processed
battle_18644584,Operation Augurs of Prosperity,processed
battle_18381857,Siege of Baidoa,processed
battle_23013592,Sudanese nomadic conflicts,processed
battle_13663691,Wari Empire,processed
battle_24368840,2009 Baraawe raid,processed
battle_21876591,2009 Camp Capsat mutiny,processed
battle_23572464,2009 Honduran coup d'état,processed
battle_23218495,2009 Sobat River ambush,processed
battle_22364050,April 2009 raid off Somalia,processed
battle_21709282,Bangladesh Rifles revolt,processed
battle_23965053,Battle of Dahaneh,processed
battle_60331553,Battle of Sabzak,processed
battle_25031296,Daecheong incident,processed
battle_25523989,Dongo conflict,processed
battle_29946418,First and second battles of Kakarak,processed
battle_22145493,Iran–Israel proxy conflict in Sudan,processed
battle_25310304,Operation Cobra's Anger,processed
battle_252881,Operation Downfall,processed
battle_31750526,Operation Ocean Shield,processed
battle_23478866,Operation Panther's Claw,processed
battle_21103386,Operation Shahi Tandar,processed
battle_25221071,South Yemen insurgency,processed
battle_72021743,2010 Blace bunker raid,processed
battle_27550585,2010 Gaza flotilla raid,processed
battle_28244607,2010 Israel–Lebanon border clash,processed
battle_28277285,2010 Kenya–Al-Shabaab border clash,processed
battle_27824818,2010 Mardakert clashes,processed
battle_29777421,2010 Nagorno-Karabakh clashes,processed
battle_26568381,2010 Newry car bombing,processed
battle_29775334,2010 Rio de Janeiro security crisis,processed
battle_27104256,2010 South Darfur clash,processed
battle_27700648,2010 South Kyrgyzstan ethnic clashes,processed
battle_49750978,2010 Sáric shootout,processed
battle_28749233,Battle of Derapet,processed
battle_37208792,Battle of Lawdar (2010),processed
battle_37070832,Battle of Sangin (2010),processed
battle_72475062,George Athor's rebellion,processed
battle_29790491,Operation Bulldog Bite,processed
battle_48811661,Operation Halmazag,processed
battle_29559435,Piracy on Falcon Lake,processed
battle_27738531,Shah Wali Kot Offensive,processed
battle_34237851,2011 Battle of Beledweyne,processed
battle_74784116,2011 Chitral cross-border attacks,processed
battle_31627984,2011 Hectorville siege,processed
battle_32660478,2011 Msallata clashes,processed
battle_32838432,2011 Ras Ajdir clashes,processed
battle_32064464,2011 Sabha clashes,processed
battle_34486672,2011–2012 Strait of Hormuz dispute,processed
battle_31446793,Battle of Ajdabiya,processed
battle_76441957,Battle of Bassikounou,processed
battle_39153361,Battle of Deynile,processed
battle_32824447,Battle of Do Ab,processed
battle_33862455,Battle of Doan,processed
battle_31271272,Battle of Gharyan (2011),processed
battle_31713389,Battle of Minicoy Island,processed
battle_34118603,Battle of Rastan (2011),processed
battle_31970606,Battle of Taiz,processed
battle_32728625,Battle of Tawergha,processed
battle_31567209,Battle of Wazzin,processed
battle_31082795,First Battle of Brega,processed
battle_57452436,Insurgency in Bahrain,processed
battle_45049114,Operation Dawn 8: Gulf of Aden,processed
battle_33206565,Raid on Ghadames,processed
battle_33064578,Raid on Ras Lanuf,processed
battle_33885061,Siege of Dammaj,processed
battle_37315707,Siege of Daraa,processed
battle_31970112,Siege of Rastan and Talbiseh,processed
battle_43050588,Spillover of the Syrian civil war,processed
battle_30741795,Syrian civil war,processed
battle_32057777,Zawiya skirmish,processed
battle_33944052,2012 Aleppo Governorate clashes,processed
battle_37969765,2012 Hama offensive,processed
battle_34599993,2012 Homs offensive,processed
battle_34814074,2012 Kufra conflict,processed
battle_34786176,2012 Nozhay-Yurtovsky District clashes,processed
battle_36173142,2012 Tripoli airport clashes,processed
battle_36682143,2012 Zintan clashes,processed
battle_64176187,2012–2016 Sanamayn clashes,processed
battle_35314870,April 2012 Idlib Governorate Operation,processed
battle_36494808,Battle of Aleppo (2012–2016),processed
battle_36590197,Battle of Anadan,processed
battle_35205737,Battle of Azaz (2012),processed
battle_42232847,Battle of Goumakoura,processed
battle_38415011,Battle of Harem,processed
battle_56621329,Battle of In-Delimane (2012),processed
battle_38405948,Battle of Khirbet Al-Joz,processed
battle_37153122,Battle of Kismayo (2012),processed
battle_37293017,Battle of Maarat al-Numan (2012),processed
battle_34581359,Battle of Rastan (January–February 2012),processed
battle_35819541,Battle of Rastan (May 2012),processed
battle_35324188,Battle of Taftanaz,processed
battle_36413545,Battle of Tremseh,processed
battle_37985990,Battle of Yarmouk Camp (December 2012),processed
battle_39054783,Battle of Yurkud (2012),processed
battle_34421431,Battle of Zabadani (2012),processed
battle_36059054,Battle of al-Haffah,processed
battle_43965682,Chaambi Operations,processed
battle_56603365,First Battle of Ménaka,processed
battle_34882907,First Battle of al-Qusayr,processed
battle_43227423,Israeli–Syrian ceasefire line incidents during the Syrian civil war,processed
battle_53074717,Raqqa campaign (2012–2013),processed
battle_36822554,Rif Dimashq offensive (August–October 2012),processed
battle_38091864,Second Battle of Ménaka,processed
battle_37386857,Siege of Bani Walid (2012),processed
battle_37710611,Siege of Base 46,processed
battle_50869354,Siege of Darayya and Muadamiyat,processed
battle_59852438,Siege of Northern Homs,processed
battle_46450104,Siege of Nubl and al-Zahraa,processed
battle_39119926,Siege of Wadi Deif (2012–2013),processed
battle_38020172,Talbiseh bakery massacre,processed
battle_40035227,2013 Colombian clashes,processed
battle_38731664,2013 Guinea clashes,processed
battle_76260816,Battle of Anefis (June 2013),processed
battle_41335178,Battle of Araouane (2013),processed
battle_66391098,Battle of Damboa,processed
battle_39303060,Battle of Hamakouladji,processed
battle_39178135,Battle of Jdaidet al-Fadl,processed
battle_40469139,Battle of Maaloula,processed
battle_41107894,Battle of Qalamoun (2013–2014),processed
battle_40956653,Battle of Sadad,processed
battle_70182095,Battle of Sidi Ali Ben Aoun,processed
battle_38948186,Battle of Tigharghar,processed
battle_38733656,Battle of Tin Keraten,processed
battle_38919286,Fifth Battle of Gao,processed
battle_41299240,Inter-rebel conflict during the Syrian civil war,processed
battle_77012249,Nuer massacre,processed
battle_48551442,Operation Puttur,processed
battle_40240767,Rabaa massacre,processed
battle_40010186,Rojava–Islamist conflict,processed
battle_38973493,Second Battle of Timbuktu,processed
battle_56656382,Siege of Eastern Ghouta,processed
battle_43455161,2014 Armenian–Azerbaijani clashes,processed
battle_42416374,2014 Aswan tribal clashes,processed
battle_42561056,2014 China–Vietnam border shootout,processed
battle_44890779,2014 Gambian coup attempt,processed
battle_52690550,Badush prison massacre,processed
battle_43637716,Battle for Mosul Dam,processed
battle_44348287,Battle of Al-Shaykh Maskin (2014),processed
battle_42579564,Battle of Asadabad,processed
battle_50428648,Battle of Benghazi (2014–2017),processed
battle_43750048,Battle of Horlivka,processed
battle_42281657,Battle of Hosn,processed
battle_75738397,Battle of Kikla (2014),processed
battle_43705803,Battle of Tabqa Airbase,processed
battle_43463258,Battle of Zumar,processed
battle_44266296,Battle of the Shaer gas field (October–November 2014),processed
battle_42571443,Bentiu massacre,processed
battle_65848168,Damasak massacre,processed
battle_42888404,First Battle of Donetsk Airport,processed
battle_43338521,First Battle of Sha'ir,processed
battle_43234667,First Battle of Tikrit,processed
battle_44723150,Lindt Cafe siege,processed
battle_42834022,Second Battle of Kidal,processed
battle_43932941,Siege of Saqlawiyah,processed
battle_44149874,Siege of Wadi Deif (2014),processed
battle_42975602,Siege of the Luhansk border base,processed
battle_48518391,2015 Hakkari assault,processed
battle_47326647,2015 police raids in Turkey,processed
battle_48140837,2015–2016 wave of violence in the Israeli–Palestinian conflict,processed
battle_46357616,Abyan campaign,processed
battle_66383742,Battle of Damasak,processed
battle_46345430,Battle of Dhale,processed
battle_45037750,Battle of Kolofata (2015),processed
battle_46894982,Battle of Marinka (2015),processed
battle_46315216,Battle of Mukalla (2015),processed
battle_49580088,Battle of Port Midi,processed
battle_45716178,Battle of Sirte (2015),processed
battle_46330507,Battle of Yarmouk Camp (2015),processed
battle_49494806,December 2015–February 2016 Cizre curfew,processed
battle_45000884,Hypercacher kosher supermarket siege,processed
battle_46358416,Lahij insurgency,processed
battle_46252648,Operation Shah Euphrates,processed
battle_46698693,Palmyra offensive (May 2015),processed
battle_46679874,Qalamoun offensive (May–June 2015),processed
battle_46357714,Shabwah campaign,processed
battle_48584133,Siege of Silvan (2015),processed
battle_50697181,Siege of Sur (2016),processed
battle_46455838,Siege of Taiz,processed
battle_47862807,Siege of al-Fu'ah and Kafriya,processed
battle_49163733,2016 United States–Iran naval incident,processed
battle_50570967,Battle of Ar-Rutbah (2016),processed
battle_51363135,Battle of Hasakah (2016),processed
battle_51034100,Battle of Juba (2016),processed
battle_51853708,Battle of Kunduz (2016),processed
battle_50787604,Battle of Sirte (2016),processed
battle_52681466,Battle of Svitlodarsk,processed
battle_52265488,Battle of al-Bab,processed
battle_51355577,Battle of al-Rai (August 2016),processed
battle_51623970,Janikhel offensive,processed
battle_49662049,Nangarhar offensive (2016),processed
battle_50141601,Operation Omari,processed
battle_62437106,Pemon conflict,processed
battle_51032591,Philippine drug war,processed
battle_58732114,Siege of Derna,processed
battle_22392889,Siege of Kiev (1240),processed
battle_52796060,Syrian Desert campaign (December 2016 – April 2017),processed
battle_53967605,2017 Afghanistan–Pakistan border skirmish,processed
battle_53784438,2017 Bohol clashes,processed
battle_54231048,2017 Brighton siege,processed
battle_54678091,2017 China–India border standoff,processed
battle_54359300,2017 Jobar offensive,processed
battle_52772622,2017 Kidapawan jail siege,processed
battle_55518868,2017 Mayadin offensive,processed
battle_63939668,2017 Rafah terror attack,processed
battle_54363632,2017 Southern Raqqa offensive,processed
battle_63298588,2017 Uvira clashes,processed
battle_55463819,2017–2020 Qatif unrest,processed
battle_54304001,Battle of Af Urur,processed
battle_53068501,Battle of Avdiivka (2017),processed
battle_53899276,Battle of Darzab (2017),processed
battle_55814563,Battle of Harasta (2017–2018),processed
battle_55303759,Battle of Hawija,processed
battle_53056518,Battle of Kulbiyow,processed
battle_55573645,Beit Jinn offensive,processed
battle_54090100,Brak al-Shati Airbase raid,processed
battle_53171918,Daraa offensive (February–June 2017),processed
battle_54221890,Daraa offensive (June 2017),processed
battle_52882611,Deir ez-Zor offensive (January–February 2017),processed
battle_55573803,Deir ez-Zor offensive (September–November 2017),processed
battle_53450288,East Aleppo offensive (2017),processed
battle_53957460,East Ghouta inter-rebel conflict (April–May 2017),processed
battle_54229944,East Hama offensive (2017),processed
battle_53505916,Eastern Homs offensive (2017),processed
battle_59327526,Eastern Syria insurgency,processed
battle_55312998,Euphrates Crossing offensive (2017),processed
battle_56544693,Inn Din massacre,processed
battle_54039258,Kunduz Offensive (2017),processed
battle_54012283,Maskanah Plains offensive,processed
battle_59632005,Mohmand Valley raid,processed
battle_55893244,National Salvation Front (South Sudan),processed
battle_55581205,Northwestern Syria campaign (October 2017 – February 2018),processed
battle_53164060,Palmyra offensive (2017),processed
battle_54395935,Quneitra offensive (June 2017),processed
battle_54134217,Raid on Al Hathla,processed
battle_54011971,Syrian Desert campaign (May–July 2017),processed
